episode,total_steps,wall_s,algo,level,return_scaled,return_raw,length,secondary,x_pos_max,covered_px,pages,flag_get,death_cause,warped,time_left,coins,score,areas,max_area
298,14950,128.8,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
299,15000,129.2,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
300,15050,129.5,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
301,15100,130.5,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
302,15150,130.9,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
303,15200,131.2,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
304,15250,131.6,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
305,15300,132.0,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
306,15350,132.4,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
307,15400,132.8,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
308,15450,133.2,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
309,15500,133.5,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
310,15550,133.9,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
311,15600,134.3,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
312,15650,134.7,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
313,15700,135.1,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
314,15750,135.5,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
315,15800,135.8,rainbow_cnn_dqn,,-0.3,,50,0,,,,,,,,,,,
316,15850,136.2,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
317,15900,136.6,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
318,15950,137.0,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
319,16000,137.7,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
320,16050,138.1,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
321,16100,138.5,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
322,16150,138.8,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
323,16200,139.2,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
324,16250,139.6,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
325,16300,140.0,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
326,16350,140.4,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
327,16400,140.8,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
328,16450,141.2,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
329,16500,141.5,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
330,16550,141.9,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
331,16600,142.3,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
332,16650,142.7,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
333,16700,143.1,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
334,16750,143.4,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
335,16800,143.8,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
336,16850,144.2,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
337,16900,144.6,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
338,16950,144.9,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
339,17000,145.3,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
340,17050,145.7,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
341,17100,146.1,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
342,17150,146.5,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
343,17200,146.8,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
344,17250,147.2,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
345,17300,147.6,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
346,17350,148.3,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
347,17400,148.7,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
348,17450,149.1,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
349,17500,149.5,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
350,17550,149.9,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
351,17600,150.8,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
352,17650,151.2,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
353,17700,151.6,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
354,17750,151.9,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
355,17800,152.3,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
356,17850,152.7,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
357,17900,153.1,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
358,17950,153.5,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
359,18000,153.9,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
360,18050,154.3,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
361,18100,154.7,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
362,18150,155.1,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
363,18200,155.5,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
364,18250,155.9,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
365,18300,156.3,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
366,18350,156.8,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
367,18400,157.1,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
368,18450,157.5,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
369,18500,157.9,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
370,18550,158.7,rainbow_cnn_dqn,,1.5,,50,0,,,,,,,,,,,
371,18600,159.1,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
372,18650,159.5,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
373,18700,159.9,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
374,18750,160.2,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
375,18800,160.6,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
376,18850,161.0,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
377,18900,161.4,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
378,18950,161.8,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
379,19000,162.2,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
380,19050,162.6,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
381,19100,163.0,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
382,19150,163.4,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
383,19200,163.8,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
384,19250,164.2,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
385,19300,164.6,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
386,19350,165.0,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
387,19400,165.3,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
388,19450,165.7,rainbow_cnn_dqn,,2.7,,50,0,,,,,,,,,,,
389,19500,166.1,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
390,19550,166.5,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
391,19600,166.9,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
392,19650,167.3,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
393,19700,167.7,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
394,19750,168.1,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
395,19800,168.5,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
396,19850,169.2,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
397,19900,169.6,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
398,19950,170.0,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
399,20000,170.3,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
400,20050,172.0,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
401,20100,173.0,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
402,20150,173.6,rainbow_cnn_dqn,,-8.7,,50,0,,,,,,,,,,,
403,20200,174.1,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
404,20250,174.6,rainbow_cnn_dqn,,-9.3,,50,0,,,,,,,,,,,
405,20300,175.1,rainbow_cnn_dqn,,-8.7,,50,0,,,,,,,,,,,
406,20350,175.7,rainbow_cnn_dqn,,-9.3,,50,0,,,,,,,,,,,
407,20400,176.2,rainbow_cnn_dqn,,-9.3,,50,0,,,,,,,,,,,
408,20450,176.7,rainbow_cnn_dqn,,-9.3,,50,0,,,,,,,,,,,
409,20500,177.2,rainbow_cnn_dqn,,-9.3,,50,0,,,,,,,,,,,
410,20550,177.7,rainbow_cnn_dqn,,-8.7,,50,0,,,,,,,,,,,
411,20602,178.2,rainbow_cnn_dqn,,4.1,,52,0,,,,,,,,,,,
412,20652,178.7,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
413,20702,179.2,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
414,20752,180.1,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
415,20802,180.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
416,20852,181.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
417,20902,181.6,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
418,20952,182.1,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
419,21002,182.6,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
420,21052,183.2,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
421,21102,183.7,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
422,21152,184.2,rainbow_cnn_dqn,,1.5,,50,0,,,,,,,,,,,
423,21202,184.7,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
424,21252,185.3,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
425,21302,185.8,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
426,21352,186.3,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
427,21402,186.9,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
428,21452,187.4,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
429,21502,187.9,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
430,21552,188.4,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
431,21602,188.9,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
432,21652,189.5,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
433,21702,190.0,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
434,21752,190.8,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
435,21802,191.3,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
436,21852,191.8,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
437,21902,192.3,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
438,21952,192.8,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
439,22002,193.4,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
440,22052,193.9,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
441,22102,194.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
442,22152,194.9,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
443,22202,195.4,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
444,22252,195.9,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
445,22302,196.3,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
446,22352,196.8,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
447,22402,197.3,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
448,22452,197.8,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
449,22502,198.3,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
450,22552,198.9,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
451,22602,200.1,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
452,22652,200.7,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
453,22702,201.5,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
454,22752,202.0,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
455,22802,202.5,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
456,22852,203.0,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
457,22902,203.5,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
458,22952,204.1,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
459,23002,204.6,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
460,23052,205.1,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
461,23102,205.6,rainbow_cnn_dqn,,2.1,,50,0,,,,,,,,,,,
462,23152,206.1,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
463,23202,206.6,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
464,23252,207.1,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
465,23302,207.7,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
466,23352,208.2,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
467,23402,208.7,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
468,23452,209.2,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
469,23502,209.7,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
470,23552,210.2,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
471,23602,210.8,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
472,23652,211.3,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
473,23702,212.1,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
474,23752,212.6,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
475,23802,213.1,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
476,23852,213.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
477,23902,214.1,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
478,23952,214.6,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
479,24002,215.1,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
480,24052,215.6,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
481,24102,216.1,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
482,24152,216.6,rainbow_cnn_dqn,,-0.3,,50,0,,,,,,,,,,,
483,24202,217.1,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
484,24252,217.6,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
485,24302,218.1,rainbow_cnn_dqn,,-0.3,,50,0,,,,,,,,,,,
486,24352,218.7,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
487,24402,219.2,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
488,24452,219.7,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
489,24502,220.2,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
490,24552,220.7,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
491,24602,221.2,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
492,24652,221.8,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
493,24702,222.6,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
494,24752,223.1,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
495,24802,223.6,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
496,24852,224.1,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
497,24902,224.7,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
498,24952,225.2,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
499,25002,225.7,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
500,25052,226.2,rainbow_cnn_dqn,,-0.3,,50,0,,,,,,,,,,,
501,25102,227.3,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
502,25152,227.8,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
503,25202,228.3,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
504,25252,228.8,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
505,25302,229.3,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
506,25352,229.8,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
507,25402,230.3,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
508,25452,230.8,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
509,25502,231.3,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
510,25552,231.8,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
511,25602,232.3,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
512,25652,233.1,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
513,25702,233.6,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
514,25752,234.1,rainbow_cnn_dqn,,1.5,,50,0,,,,,,,,,,,
515,25802,234.6,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
516,25852,235.1,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
517,25902,235.6,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
518,25952,236.2,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
519,26002,236.7,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
520,26052,237.2,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
521,26102,237.7,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
522,26152,238.2,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
523,26202,238.7,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
524,26252,239.2,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
525,26302,239.7,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
526,26352,240.2,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
527,26402,240.8,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
528,26452,241.3,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
529,26502,241.8,rainbow_cnn_dqn,,-0.3,,50,0,,,,,,,,,,,
530,26552,242.3,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
531,26602,242.8,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
532,26652,243.6,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
533,26702,244.2,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
534,26752,244.7,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
535,26802,245.2,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
536,26852,245.7,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
537,26902,246.2,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
538,26952,246.7,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
539,27002,247.2,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
540,27052,247.7,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
541,27102,248.2,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
542,27152,248.7,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
543,27202,249.2,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
544,27252,249.7,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
545,27302,250.2,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
546,27352,250.7,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
547,27402,251.2,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
548,27452,251.7,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
549,27502,252.2,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
550,27552,252.7,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
551,27602,254.1,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
552,27652,254.6,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
553,27702,255.1,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
554,27752,255.6,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
555,27802,256.1,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
556,27852,256.7,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
557,27902,257.2,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
558,27952,257.7,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
559,28002,258.2,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
560,28052,258.7,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
561,28102,259.2,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
562,28152,259.8,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
563,28202,260.3,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
564,28252,260.8,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
565,28302,261.3,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
566,28352,261.8,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
567,28402,262.3,rainbow_cnn_dqn,,0.9,,50,0,,,,,,,,,,,
568,28452,262.9,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
569,28502,263.4,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
570,28552,263.9,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
571,28602,264.7,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
572,28652,265.2,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
573,28702,265.7,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
574,28752,266.2,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
575,28802,266.7,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
576,28852,267.2,rainbow_cnn_dqn,,-8.7,,50,0,,,,,,,,,,,
577,28902,267.7,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
578,28952,268.2,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
579,29002,268.7,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
580,29052,269.3,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
581,29102,269.8,rainbow_cnn_dqn,,-8.7,,50,0,,,,,,,,,,,
582,29152,270.3,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
583,29202,270.8,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
584,29252,271.3,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
585,29302,271.9,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
586,29352,272.4,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
587,29402,272.9,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
588,29452,273.4,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
589,29502,273.9,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
590,29552,274.4,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
591,29602,275.3,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
592,29652,275.8,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
593,29702,276.3,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
594,29752,276.8,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
595,29802,277.3,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
596,29852,277.9,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
597,29902,278.4,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
598,29952,278.9,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
599,30002,279.4,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
600,30052,279.9,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
601,30102,281.2,rainbow_cnn_dqn,,-8.7,,50,0,,,,,,,,,,,
602,30152,281.7,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
603,30202,282.2,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
604,30252,282.7,rainbow_cnn_dqn,,1.5,,50,0,,,,,,,,,,,
605,30302,283.2,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
606,30352,283.7,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
607,30402,284.2,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
608,30452,284.7,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
609,30502,285.2,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
610,30552,286.1,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
611,30602,286.6,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
612,30652,287.1,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
613,30702,287.6,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
