number,state,value,clip_eps,ent_coef,gae_lambda,hidden_dim,learning_rate_a,minibatch_size,ppo_epochs,rollout_steps,vf_coef
38,PRUNED,2.3569999999999993,0.1,0.007518254591332673,0.9752172269300693,256,8.67674369476422e-05,64,4,4096,0.33623139253501466
39,PRUNED,9.167999999999985,0.2,0.007069294235241003,0.96306190640692,512,4.2013202781091946e-05,64,6,1024,0.46952593746957355
40,COMPLETE,14.74999999999998,0.1,0.007651048726635305,0.9796258912476455,256,7.675036916336223e-05,64,4,4096,0.42786857095320663
41,PRUNED,4.1359999999999975,0.3,0.005652755584337793,0.9874764365508277,256,2.6355273746730857e-05,256,3,4096,0.7388113206518285
42,PRUNED,43.85100000000022,0.3,0.049893666281440374,0.9237942347360072,256,0.0003002077098766432,256,4,2048,0.3862717710111748
43,PRUNED,7.801999999999995,0.3,0.048376798687370055,0.9041845222395246,256,0.0006625576775275619,256,4,2048,0.43604335164714986
44,COMPLETE,6.5999999999999925,0.3,0.04975308672333548,0.911961993194053,256,0.0002550436230495006,256,4,2048,0.5370946212007505
45,PRUNED,17.34900000000005,0.3,0.03805515216691367,0.9108220608638655,256,0.00025738853687874437,256,4,2048,0.47487307031281134
46,COMPLETE,6.7249999999999925,0.2,0.0064744110049088765,0.9785556677821965,512,9.593006783817792e-05,64,6,1024,0.6619475457040069
47,PRUNED,6.646999999999994,0.3,0.04480414204945141,0.9045959596674058,256,0.000682370460199112,256,4,2048,0.3572524903233921
48,COMPLETE,170.27499999999569,0.3,0.029274221479746808,0.9028241757082061,256,0.0005824744163106831,256,4,2048,0.5871120286080485
49,PRUNED,7.065999999999991,0.2,0.013207737064338853,0.9874151349960495,512,4.982453616378548e-05,64,4,4096,0.6402069096299289
50,PRUNED,5.071999999999995,0.1,0.008672762703864056,0.973658598121283,256,2.7191409827998026e-05,128,6,4096,0.7107482947432586
51,COMPLETE,14.24999999999997,0.2,0.0050112718148363185,0.9707006506809154,256,2.9063012222646095e-05,64,6,1024,0.7563900487195724
52,COMPLETE,13.749999999999972,0.3,0.04518601439078633,0.9246335059976063,512,0.00014101480536536187,256,3,1024,0.7615191674857625
53,COMPLETE,22.700000000000063,0.3,0.03798822438869377,0.9110555867676176,512,6.992242834897071e-05,256,10,1024,0.9314486872946188
54,COMPLETE,4.999999999999995,0.3,0.02525696165730161,0.900381725241042,512,8.853209661908625e-05,128,10,1024,0.7728826637623193
55,COMPLETE,6.299999999999994,0.3,0.027932761703821852,0.9163999219900475,256,0.0001703951005733472,256,3,1024,0.7260694816200768
56,PRUNED,8.444999999999988,0.1,0.010715813674861307,0.9548029583234913,512,3.6355012476602955e-05,64,6,1024,0.7903468203684312
57,COMPLETE,23.950000000000077,0.3,0.04328559854979324,0.9003029384255024,512,0.00018704908619505164,256,3,1024,0.929893062670778
58,PRUNED,4.538999999999996,0.3,0.04437552992195866,0.9040230800441438,512,0.00010640435152117964,256,3,1024,0.8292355595428093
59,PRUNED,4.474999999999997,0.3,0.032694442190471344,0.9128175479475956,512,0.00016724021413836828,256,3,1024,0.6309012739542174
60,COMPLETE,10.84999999999998,0.3,0.02209037319693587,0.9025268173433515,512,0.00018587962362422747,256,4,1024,0.89211402821318
61,COMPLETE,3.8999999999999986,0.1,0.013331054315022624,0.9593329647791052,256,7.12307701720288e-05,64,6,2048,0.5765168828745119
62,COMPLETE,9.624999999999982,0.2,0.012620435883325395,0.9481556388013723,512,0.0001044351505006025,64,3,1024,0.7545806040742447
63,PRUNED,44.540999999999976,0.1,0.015655996260531883,0.9859326572118876,256,8.374750401508521e-05,128,10,4096,0.41462328914927876
64,COMPLETE,18.350000000000016,0.3,0.029970936190658774,0.9155526343307722,256,0.0005308996352817012,256,3,1024,0.9259318703228488
65,COMPLETE,4.699999999999996,0.3,0.02258191475650407,0.9199173329479221,512,0.00037618805493154093,256,6,1024,0.8747164307685031
66,PRUNED,4.303999999999998,0.2,0.007182462124279608,0.9886982570438533,256,2.788439797520403e-05,64,6,1024,0.5467779656339653
67,COMPLETE,6.799999999999992,0.2,0.005613472709992841,0.9527458249409234,256,5.810225035390337e-05,128,4,1024,0.7530969435797938
68,COMPLETE,9.649999999999983,0.3,0.026309064121194926,0.9215231597281913,512,4.8237716077528476e-05,256,10,4096,0.8496371219511426
69,COMPLETE,18.67500000000002,0.3,0.026291452744578083,0.9319015979776406,512,7.950574599710909e-05,256,10,1024,0.9203233865692731
70,PRUNED,3.806999999999997,0.1,0.04687914511821403,0.9208561458161482,512,1.743255870654076e-05,256,10,1024,0.9560770823688053
71,COMPLETE,8.399999999999986,0.2,0.006240691845412719,0.9564209715722033,256,1.5329437445098077e-05,64,6,1024,0.8583463763599122
72,PRUNED,4.039999999999997,0.2,0.005066068046087964,0.954433811063237,256,3.2510867372244394e-05,64,6,4096,0.7680584457644464
73,PRUNED,4.210999999999998,0.2,0.005898961229277902,0.9586115798751889,256,3.630564251731211e-05,64,6,4096,0.8037676800763198
74,PRUNED,3.929999999999998,0.1,0.021550311759828463,0.9017429055942405,512,0.0005185548386342228,256,4,2048,0.7271856909429185
75,PRUNED,4.108999999999997,0.2,0.00694552108014695,0.9642237317512039,256,1.3046311202793265e-05,64,3,1024,0.8352470102943204
76,COMPLETE,4.799999999999995,0.3,0.019271924193861936,0.9069481446660418,256,0.0005503643026208383,256,4,4096,0.7510797475004652
77,PRUNED,11.501000000000003,0.2,0.03271026383476258,0.9145951661491216,512,0.00016882970840561927,256,10,1024,0.8175942381680686
78,PRUNED,12.516000000000012,0.2,0.037176657006428006,0.905545130611604,512,7.586414036742781e-05,256,10,1024,0.9236286812196595
79,COMPLETE,3.8999999999999986,0.3,0.03736935286366648,0.9300072529219224,512,0.0002711355879126061,256,10,1024,0.9513514281184576
80,COMPLETE,11.07499999999998,0.1,0.02538126917030239,0.9062534237291207,256,0.0008598832816334068,256,3,1024,0.9101557517756143
81,PRUNED,4.109999999999998,0.3,0.03759393933260504,0.9126733204204628,512,2.233554710434034e-05,256,10,4096,0.8785855433930245
82,PRUNED,9.66299999999999,0.3,0.025384928622933043,0.9094021641312424,512,5.546936120998804e-05,256,10,2048,0.809242806868272
83,COMPLETE,3.8999999999999986,0.3,0.037906103007561746,0.9167600587318783,256,0.0003554909686286672,256,10,1024,0.9518110755353845
84,PRUNED,8.006999999999989,0.1,0.017303542242206142,0.9859166275822929,256,0.0001498831692397676,64,4,1024,0.537653305461728
85,PRUNED,4.567999999999997,0.3,0.047658568003315194,0.9228024762115749,256,0.0004968261330843194,256,3,1024,0.9658997412878111
86,COMPLETE,119.77499999999796,0.3,0.024947199783957468,0.9041542805952856,256,0.000567760860175142,256,4,4096,0.633387371458745
87,PRUNED,13.141000000000018,0.3,0.031526346075130336,0.9048416739542744,256,4.063568940152415e-05,64,10,1024,0.9949136571127323
88,PRUNED,4.4389999999999965,0.1,0.007369104107020132,0.9712072551055955,256,8.212580433514569e-05,128,4,2048,0.5351874874539546
89,PRUNED,4.575999999999997,0.1,0.00879612697358602,0.9826273185591196,256,7.028045220169548e-05,128,4,1024,0.45381433461930465
90,PRUNED,7.528999999999997,0.3,0.03593197516760497,0.9055859910752011,256,0.0006513424636262313,128,4,4096,0.6994697133706839
91,PRUNED,3.6419999999999977,0.3,0.026106187917560253,0.9183628392054991,256,0.0008082679491635358,256,10,2048,0.7348927970616205
92,PRUNED,9.099999999999987,0.3,0.02673843525024136,0.9315366142091749,512,7.808653082767335e-05,256,10,1024,0.9758669128987226
93,PRUNED,8.843999999999987,0.1,0.0062754101474735,0.959458273793696,256,5.891539933724069e-05,64,6,1024,0.7363449060701517
94,PRUNED,9.522999999999993,0.3,0.0262773067354412,0.9292863065396176,256,6.892780498792006e-05,256,10,1024,0.9122559650884426
95,COMPLETE,6.5999999999999925,0.3,0.015045851885903235,0.9074274810887937,256,0.0006568248891061591,256,4,2048,0.6355481863294139
96,PRUNED,5.6799999999999935,0.3,0.022739564316454578,0.9319006225061378,512,0.0001583222712422053,256,10,1024,0.8900453044428249
97,PRUNED,3.9679999999999973,0.2,0.005865790049286385,0.9771080359085158,256,3.477415819908821e-05,64,3,4096,0.4205986246942183
98,COMPLETE,8.424999999999986,0.3,0.03264737958510705,0.9303855418424521,512,7.515675636340002e-05,256,10,1024,0.9595633194972518
99,PRUNED,8.087999999999992,0.3,0.032604335496943415,0.9184466336618722,512,0.00012265100338206979,256,10,1024,0.9629830211588638
100,COMPLETE,10.77499999999998,0.3,0.021435805112309754,0.9390957952535792,512,8.835106087672896e-05,256,10,1024,0.9383851898047976
101,COMPLETE,7.07499999999999,0.1,0.013930483879195592,0.9128972026269744,256,0.00035605978425047987,256,3,1024,0.9544330609489582
102,COMPLETE,5.274999999999995,0.3,0.03712712552618339,0.939335209342304,512,0.0002223672453513048,128,3,2048,0.610750948409498
103,PRUNED,4.525999999999997,0.1,0.022572160461389705,0.9000145374167534,256,0.00022950246444327773,256,3,1024,0.9902707376629823
104,PRUNED,6.1739999999999915,0.1,0.008975659850909238,0.9673961462423628,256,0.00011761451717984148,64,10,4096,0.4782010985691293
105,PRUNED,60.84099999999945,0.3,0.008080546893774555,0.9707185471007087,512,8.722893673005329e-05,128,6,4096,0.6804102545370714
106,PRUNED,4.729999999999995,0.3,0.009819110206967735,0.9750238065539544,256,4.545234695508193e-05,64,4,1024,0.37641035750170854
107,PRUNED,4.123999999999998,0.3,0.04978323746290615,0.9020812946209091,256,8.31028719035561e-05,256,3,2048,0.9790451282661071
108,PRUNED,7.428999999999991,0.3,0.045644323588479564,0.9415279303788628,512,0.00010575825323676577,256,3,4096,0.8733843538257976
109,PRUNED,3.8689999999999976,0.1,0.006464646131658008,0.9653714172337979,256,0.00017850915229792913,64,4,4096,0.7350672599561783
110,PRUNED,4.237999999999996,0.1,0.008301457482805039,0.9880700945376527,256,6.607561334793343e-05,64,3,2048,0.33129793373407596
111,PRUNED,7.460999999999993,0.1,0.01907439815293154,0.9822954932961406,512,0.00016574252697774418,64,4,4096,0.4616791139698067
112,COMPLETE,11.699999999999978,0.1,0.03232292639620358,0.9202564192974437,256,0.000876275640052244,256,3,1024,0.9051488181679105
113,COMPLETE,26.90000000000011,0.2,0.03890543937975775,0.9303496057539293,512,0.000769286077347197,256,3,1024,0.9189043752281604
114,PRUNED,34.15399999999992,0.2,0.015786724590862625,0.9185526718310169,256,0.0004577578933950282,256,4,2048,0.4180617606603805
115,PRUNED,7.932999999999987,0.2,0.007058042134090732,0.9737796568122957,256,7.804127168678365e-05,64,6,1024,0.7758788272850878
116,PRUNED,3.092999999999999,0.2,0.020321742505585282,0.9093705286413536,512,0.0004369396925750894,256,4,4096,0.5368523922679771
117,PRUNED,3.459999999999998,0.2,0.03286751032505791,0.9126313535270505,256,0.0007431273824802136,256,4,4096,0.5982696660456885
118,PRUNED,3.996999999999998,0.1,0.03041633770178631,0.9032325636134529,256,0.00026743246811827094,256,6,2048,0.6246972474268412
119,PRUNED,4.799999999999995,0.1,0.009010634380867974,0.9795447096348754,256,5.847438217908493e-05,256,4,4096,0.5705452320271085
120,PRUNED,4.150999999999997,0.3,0.024665356105828023,0.923232729464392,256,0.0005839078543728679,256,3,4096,0.9861245357956367
121,COMPLETE,38.30000000000024,0.3,0.035011638554960374,0.9166976734219322,512,0.0006141435836031223,256,3,2048,0.9170740040707077
122,COMPLETE,50.70000000000037,0.1,0.04061688004351039,0.9134203095504237,256,0.0007656767872347318,256,6,1024,0.9357423913538723
123,PRUNED,9.485,0.1,0.04589793511447204,0.9209952254944184,256,0.0007247773161171056,256,6,1024,0.8648279650302104
124,PRUNED,3.8749999999999982,0.2,0.04962410406082774,0.9055316575699175,512,0.00019998742272734333,256,3,2048,0.927845284571132
125,PRUNED,27.84699999999995,0.3,0.042552859597431936,0.909708402508858,256,0.0006281767734761661,256,4,4096,0.6259115856548934
126,COMPLETE,191.52499999999472,0.1,0.03338914550448718,0.9021773331605873,512,0.00035174155821160046,256,3,1024,0.9591738002308042
127,PRUNED,7.41799999999999,0.3,0.006845918591620539,0.9896087839667945,512,7.100387689284847e-05,64,3,4096,0.6835467792011017
128,PRUNED,3.3139999999999987,0.1,0.022488593140894648,0.9062072731531189,256,0.0008212730929109753,256,3,4096,0.8531411069672274
129,PRUNED,4.695999999999995,0.1,0.031341950034320935,0.9070052855358681,512,0.0004086242251291158,128,3,1024,0.9267249822585012
130,PRUNED,4.2449999999999966,0.3,0.026745011946570196,0.9044079617756184,512,0.0006370050710450413,256,4,4096,0.6280530281227081
131,COMPLETE,13.99999999999997,0.1,0.03323988829491757,0.9026484894075172,256,0.0009330901208427038,256,3,1024,0.7852467101681155
132,PRUNED,8.133999999999993,0.2,0.00998418926150043,0.9705819074106603,512,0.0002106529876363755,128,6,1024,0.32684287256317557
133,PRUNED,4.915999999999996,0.3,0.03450378376506184,0.901217743825423,256,0.0009021056706181313,256,4,2048,0.6832137004367229
134,COMPLETE,43.27500000000029,0.1,0.0425969668335928,0.9181310287585916,256,0.000916908166146323,256,3,1024,0.8556030484055116
135,COMPLETE,15.699999999999978,0.3,0.01912533123033776,0.9043691378512074,256,0.00032623660651226726,256,4,1024,0.5777677790351291
136,COMPLETE,25.900000000000095,0.3,0.04331699322838493,0.9300779349587676,512,0.00024219528534756484,128,3,1024,0.9074459304763056
137,COMPLETE,28.375000000000124,0.1,0.025906927507765742,0.9192035199538343,256,0.0007112987564552703,64,3,1024,0.8432015812260725
138,COMPLETE,26.90000000000011,0.3,0.02212921105145271,0.9288336729300423,256,0.0005754530768834262,256,4,4096,0.5087186691689134
139,COMPLETE,4.824999999999996,0.2,0.014692004518894842,0.9557527680591719,512,0.0005275670306090008,256,3,1024,0.9361712131711076
140,COMPLETE,36.80000000000022,0.2,0.03699801721548006,0.9736593654647075,512,0.00047873559445223764,256,3,1024,0.9097387484794668
141,COMPLETE,6.799999999999992,0.2,0.02779154765647362,0.9362575438848044,512,0.00028107846751995985,256,3,1024,0.9024422636521642
142,COMPLETE,9.224999999999984,0.2,0.022927842835183048,0.9466520759538849,512,0.0004767624928571348,256,3,1024,0.8016722187864588
143,COMPLETE,19.75000000000003,0.2,0.04229460301452875,0.9406870597790263,512,0.0005742025140823185,256,3,4096,0.8426663183733081
144,PRUNED,13.137000000000015,0.2,0.044403873031569445,0.9374870259865905,512,0.0002652686380886226,256,3,1024,0.9708902295918842
145,COMPLETE,6.024999999999995,0.3,0.03804503167123028,0.9323765923581337,512,0.0006671518964940469,256,3,2048,0.9028805025150621
146,PRUNED,49.54399999999985,0.3,0.027231683358746695,0.9129041419072441,512,0.0006387394704707423,256,3,2048,0.8973449912148487
147,COMPLETE,15.724999999999978,0.3,0.019136695001536013,0.9161464961471557,256,0.0002995122158202134,256,4,1024,0.4599602397492946
148,COMPLETE,7.924999999999988,0.2,0.02701975978110472,0.9320114057624275,512,0.0007163019084076155,256,3,1024,0.8786264024211231
149,COMPLETE,9.099999999999984,0.3,0.030592236557296003,0.9495967554621121,512,0.00024340501765633305,128,3,1024,0.9954033871334471
150,PRUNED,4.508999999999997,0.1,0.04798762563496258,0.910773598592196,512,0.00011972433700454556,256,3,1024,0.8572081136798037
151,PRUNED,17.198000000000032,0.3,0.024733166216721534,0.9171816605769026,512,0.0008513892007340804,256,3,2048,0.707042102895035
152,PRUNED,44.65700000000034,0.3,0.03279021230032077,0.9239103650820594,512,0.00046747663118643513,256,3,2048,0.7700651367016094
153,PRUNED,4.987999999999996,0.3,0.03784427159234694,0.9254209176989483,512,0.000955066672954774,256,3,2048,0.9224546775997925
154,PRUNED,12.012000000000008,0.1,0.011816866108793527,0.9375713984868398,256,0.0009029787235629891,64,3,1024,0.8555062321375982
155,PRUNED,4.535999999999997,0.1,0.022539317555565083,0.9233269695797299,512,0.00030220265072417556,256,3,1024,0.8759494814281209
156,COMPLETE,4.999999999999995,0.3,0.03843064022330816,0.9491142541669185,512,0.00028022580514446346,128,4,1024,0.9654083585925981
157,PRUNED,4.229999999999997,0.3,0.04995411157642893,0.9348740821660935,512,8.183630853986904e-05,128,3,1024,0.7774657758276142
158,PRUNED,4.5319999999999965,0.3,0.01748027782390404,0.9188655555734846,256,0.0003278029581140862,64,4,4096,0.46142539100371965
159,PRUNED,10.016999999999996,0.2,0.04817966882627328,0.9610692096666241,512,0.0005663215306640521,256,4,1024,0.9166432042771069
160,PRUNED,3.2869999999999973,0.3,0.049769816510218584,0.9359935026761594,512,0.0004197264174994514,128,6,1024,0.8962741666651964
161,PRUNED,4.964999999999995,0.1,0.033045969705132655,0.9869539903736374,512,0.0006278713589502661,256,3,1024,0.7922313662081215
162,PRUNED,5.004999999999995,0.2,0.038172431900609316,0.9718212509749009,512,0.0009007795705139436,64,3,4096,0.7603252779472419
163,PRUNED,11.125999999999994,0.2,0.0355794414193524,0.9722113966398434,512,0.0005167986803896132,256,3,1024,0.9893657592263989
164,PRUNED,59.77499999999984,0.2,0.03765392819055165,0.9330256412768055,512,0.0005384837363493274,128,3,4096,0.8378476269738282
165,PRUNED,3.9229999999999983,0.2,0.04201779423629314,0.9439718369475721,512,0.0004537756220056366,256,3,4096,0.7848189444520197
166,COMPLETE,11.29999999999998,0.1,0.03740822520347186,0.9411391814960195,256,0.00024807951647936807,64,4,1024,0.7209239702506753
167,COMPLETE,14.149999999999983,0.3,0.020592325394787572,0.9488396639876103,256,0.0008268630772686415,256,4,4096,0.4536658447701489
168,PRUNED,57.94100000000024,0.2,0.04822243001811731,0.942257789299463,256,0.00041213491311723,256,3,4096,0.8170338417718643
169,COMPLETE,3.8999999999999986,0.3,0.016133985177071285,0.9414626884403942,256,0.00030650685775595324,256,4,4096,0.3812666641664787
170,COMPLETE,56.87500000000044,0.2,0.047689384800798894,0.9439530790615358,512,0.0006296947058993437,256,3,4096,0.8360879694796255
171,COMPLETE,11.699999999999978,0.2,0.037625115918998364,0.9705347261226631,512,0.0005438172614700692,256,3,1024,0.8922068928324789
172,PRUNED,17.20600000000004,0.1,0.03785767139261078,0.9299616413487359,256,0.00028390033586628494,64,3,1024,0.8239627192461781
173,PRUNED,3.897999999999998,0.1,0.03830944047433628,0.916648659117356,512,0.0007418295195839939,64,6,2048,0.946456128463983
174,COMPLETE,249.3249999999927,0.1,0.027248731052681042,0.9121446879205366,256,0.000989424828795126,64,3,1024,0.8854626426539564
175,PRUNED,4.493999999999996,0.3,0.027537427689537666,0.9262481853721324,256,0.00065042428000344,64,4,1024,0.9597454434056157
176,PRUNED,4.700999999999994,0.3,0.02737673559980269,0.9002615560624659,256,0.0006215333316568113,256,6,1024,0.8458949144725879
177,PRUNED,4.760999999999997,0.3,0.014439895384021743,0.9304358351826161,256,0.0008205023700789806,256,4,4096,0.49672600919196525
178,COMPLETE,6.424999999999994,0.3,0.022418385770314804,0.9368545164606735,256,0.0008569765648773067,256,3,4096,0.5788053021235319
179,PRUNED,4.830999999999996,0.3,0.020217099383873338,0.9011082619014321,256,0.00038240820703715585,256,6,4096,0.5947206292075683
180,PRUNED,2.585999999999999,0.1,0.01920409490802993,0.9092360694715256,256,0.0002872140142765498,64,10,1024,0.804676373609178
181,COMPLETE,8.799999999999985,0.1,0.020055254280240315,0.9030170338130115,256,0.0005868090684677992,64,3,1024,0.8023077624967716
182,PRUNED,6.097999999999993,0.2,0.03363685399375827,0.9857602428627112,512,0.0008799030252068249,256,6,4096,0.9159798539129518
183,PRUNED,1.5239999999999987,0.1,0.019587489554646162,0.9118636857866317,256,0.0007195281644305033,64,6,1024,0.7986600709877149
184,COMPLETE,12.899999999999974,0.3,0.049233393444096024,0.9233423117957338,512,0.0004103680135610123,128,3,1024,0.8565354143725671
185,COMPLETE,7.374999999999989,0.1,0.018425368820761297,0.9069923795449641,256,0.0007995964740042537,256,4,4096,0.5157758082773592
186,PRUNED,4.252999999999997,0.3,0.0052485812978265755,0.9652072826452651,256,5.663935400473163e-05,128,3,4096,0.8603527414058287
187,PRUNED,38.64899999999992,0.3,0.007314791496793093,0.985025002404593,256,2.6895526785206676e-05,128,10,4096,0.41666772061370627
188,PRUNED,8.31599999999999,0.2,0.006650818870778049,0.9850346887663236,256,3.061565650524366e-05,128,3,4096,0.7055394534079702
189,COMPLETE,11.12499999999998,0.3,0.03948928364501146,0.9034009487413692,512,0.00037147928970270624,128,3,1024,0.9618796997654668
190,COMPLETE,6.199999999999994,0.3,0.015631946793809057,0.9032822130816922,256,0.00027890449284402884,256,3,1024,0.9281086872235981
191,PRUNED,8.699999999999994,0.3,0.04178721412685023,0.9020139168647929,512,7.191565022789937e-05,256,6,1024,0.9056482000576392
192,PRUNED,9.906000000000004,0.2,0.04247276999197368,0.9199297658330504,512,0.0009512445432990469,256,3,4096,0.9760548927573149
193,PRUNED,56.16299999999979,0.2,0.025393564150024674,0.934470949031874,512,0.0002697708610225787,256,6,4096,0.8004870216542679
194,PRUNED,4.9599999999999955,0.1,0.046080738107545476,0.9024008959531267,512,0.0006058912052180685,256,3,1024,0.8293258073310793
195,COMPLETE,50.27500000000015,0.2,0.03808308405318234,0.9064027629743151,256,0.000481060160859258,64,3,1024,0.9472602679852906
196,COMPLETE,10.64999999999998,0.3,0.039192891527722616,0.9161334444153182,512,0.000806264937834429,128,3,1024,0.9652363376029808
197,PRUNED,5.012999999999995,0.2,0.008937754632614637,0.9759909909086165,256,3.491203590897219e-05,128,3,4096,0.6871921622450473
198,COMPLETE,3.8999999999999986,0.1,0.04236770147897255,0.921470978486749,256,0.0009802917054202633,128,10,1024,0.9880568377761672
199,PRUNED,8.924999999999985,0.2,0.032237439971082166,0.9896865400068972,256,0.0007231509457358387,128,3,1024,0.7591024138595762
200,PRUNED,9.773000000000003,0.3,0.02946706756188014,0.9177049305038139,256,0.0004134001963918481,128,3,1024,0.9263809081093277
201,PRUNED,3.7169999999999974,0.3,0.018016401097415924,0.972704239954574,256,2.0723031234612408e-05,64,4,4096,0.5454258304140231
202,COMPLETE,14.274999999999972,0.3,0.018932803325912073,0.9024646693993617,256,0.0002787196380396259,64,3,2048,0.7825462447274553
203,PRUNED,4.617999999999998,0.3,0.04900488052313668,0.9005145663528674,512,3.447614622966063e-05,256,10,1024,0.9446144089428445
204,PRUNED,6.230999999999992,0.1,0.029329185757238103,0.9051450323199411,256,0.0003027078516858866,128,6,4096,0.8852782144473111
205,PRUNED,5.0079999999999965,0.3,0.018494019316814634,0.9411853607185612,256,0.00022856535824282732,256,3,1024,0.9051220058506029
206,PRUNED,16.73200000000004,0.1,0.03345065777918272,0.9290150255936764,256,0.0003777670220524166,128,3,1024,0.7659359595283675
