episode,total_steps,wall_s,algo,level,return_scaled,return_raw,length,secondary,x_pos_max,covered_px,pages,flag_get,death_cause,warped,time_left,coins,score,areas,max_area
311,15600,128.9,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
312,15650,129.3,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
313,15700,129.7,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
314,15750,130.0,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
315,15800,130.4,rainbow_cnn_dqn,,-0.3,,50,0,,,,,,,,,,,
316,15850,130.8,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
317,15900,131.2,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
318,15950,131.5,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
319,16000,131.9,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
320,16050,132.3,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
321,16100,132.6,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
322,16150,133.0,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
323,16200,133.4,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
324,16250,133.8,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
325,16300,134.1,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
326,16350,134.5,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
327,16400,134.9,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
328,16450,135.2,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
329,16500,135.9,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
330,16550,136.3,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
331,16600,136.7,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
332,16650,137.0,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
333,16700,137.4,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
334,16750,137.8,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
335,16800,138.2,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
336,16850,138.5,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
337,16900,138.9,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
338,16950,139.3,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
339,17000,139.7,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
340,17050,140.0,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
341,17100,140.4,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
342,17150,140.8,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
343,17200,141.2,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
344,17250,141.5,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
345,17300,141.9,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
346,17350,142.3,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
347,17400,142.6,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
348,17450,143.0,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
349,17500,143.4,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
350,17550,143.8,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
351,17600,144.1,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
352,17650,144.5,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
353,17700,144.9,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
354,17750,145.2,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
355,17800,145.6,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
356,17850,146.3,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
357,17900,146.7,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
358,17950,147.0,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
359,18000,147.4,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
360,18050,147.8,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
361,18100,148.2,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
362,18150,148.5,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
363,18200,148.9,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
364,18250,149.3,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
365,18300,149.6,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
366,18350,150.0,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
367,18400,150.4,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
368,18450,150.8,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
369,18500,151.1,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
370,18550,151.5,rainbow_cnn_dqn,,1.5,,50,0,,,,,,,,,,,
371,18600,151.9,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
372,18650,152.3,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
373,18700,152.6,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
374,18750,153.0,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
375,18800,153.4,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
376,18850,153.7,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
377,18900,154.1,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
378,18950,154.5,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
379,19000,154.9,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
380,19050,155.2,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
381,19100,155.6,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
382,19150,156.0,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
383,19200,156.8,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
384,19250,157.2,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
385,19300,157.6,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
386,19350,157.9,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
387,19400,158.3,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
388,19450,158.7,rainbow_cnn_dqn,,2.7,,50,0,,,,,,,,,,,
389,19500,159.0,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
390,19550,159.4,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
391,19600,159.8,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
392,19650,160.2,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
393,19700,160.5,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
394,19750,160.9,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
395,19800,161.3,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
396,19850,161.7,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
397,19900,162.0,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
398,19950,162.4,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
399,20000,162.8,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
400,20050,165.5,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
401,20100,166.0,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
402,20150,166.5,rainbow_cnn_dqn,,-8.7,,50,0,,,,,,,,,,,
403,20200,167.4,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
404,20250,167.9,rainbow_cnn_dqn,,-9.3,,50,0,,,,,,,,,,,
405,20300,168.4,rainbow_cnn_dqn,,-8.7,,50,0,,,,,,,,,,,
406,20350,168.9,rainbow_cnn_dqn,,-9.3,,50,0,,,,,,,,,,,
407,20400,169.4,rainbow_cnn_dqn,,-9.3,,50,0,,,,,,,,,,,
408,20450,169.9,rainbow_cnn_dqn,,-9.3,,50,0,,,,,,,,,,,
409,20500,170.4,rainbow_cnn_dqn,,-9.3,,50,0,,,,,,,,,,,
410,20550,170.9,rainbow_cnn_dqn,,-8.7,,50,0,,,,,,,,,,,
411,20600,171.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
412,20650,171.8,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
413,20700,172.3,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
414,20750,172.8,rainbow_cnn_dqn,,1.5,,50,0,,,,,,,,,,,
415,20800,173.3,rainbow_cnn_dqn,,3.3,,50,0,,,,,,,,,,,
416,20850,173.8,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
417,20900,174.3,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
418,20950,174.8,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
419,21000,175.3,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
420,21050,175.8,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
421,21100,176.3,rainbow_cnn_dqn,,2.1,,50,0,,,,,,,,,,,
422,21150,176.8,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
423,21200,177.3,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
424,21250,178.1,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
425,21300,178.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
426,21350,179.1,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
427,21400,179.7,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
428,21450,180.1,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
429,21500,180.6,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
430,21550,181.1,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
431,21600,181.6,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
432,21650,182.1,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
433,21700,182.6,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
434,21750,183.1,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
435,21800,183.6,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
436,21850,184.1,rainbow_cnn_dqn,,2.1,,50,0,,,,,,,,,,,
437,21900,184.6,rainbow_cnn_dqn,,1.5,,50,0,,,,,,,,,,,
438,21950,185.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
439,22000,185.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
440,22050,186.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
441,22100,186.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
442,22150,187.1,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
443,22200,187.5,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
444,22250,188.0,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
445,22300,188.8,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
446,22350,189.3,rainbow_cnn_dqn,,-0.3,,50,0,,,,,,,,,,,
447,22400,189.8,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
448,22450,190.3,rainbow_cnn_dqn,,2.7,,50,0,,,,,,,,,,,
449,22500,190.8,rainbow_cnn_dqn,,2.7,,50,0,,,,,,,,,,,
450,22550,191.3,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
451,22600,191.8,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
452,22650,192.3,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
453,22700,192.8,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
454,22750,193.2,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
455,22800,193.7,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
456,22850,194.2,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
457,22900,194.7,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
458,22950,195.2,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
459,23000,195.7,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
460,23050,196.2,rainbow_cnn_dqn,,2.1,,50,0,,,,,,,,,,,
461,23100,196.7,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
462,23150,197.1,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
463,23200,197.6,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
464,23250,198.1,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
465,23300,198.6,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
466,23350,199.4,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
467,23400,199.9,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
468,23450,200.4,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
469,23500,200.9,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
470,23550,201.4,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
471,23600,201.9,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
472,23650,202.4,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
473,23700,202.9,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
474,23750,203.4,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
475,23800,203.8,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
476,23850,204.3,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
477,23900,204.8,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
478,23950,205.3,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
479,24000,205.8,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
480,24050,206.3,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
481,24100,206.8,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
482,24150,207.3,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
483,24200,207.7,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
484,24250,208.2,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
485,24300,208.7,rainbow_cnn_dqn,,-0.3,,50,0,,,,,,,,,,,
486,24350,209.2,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
487,24400,210.2,rainbow_cnn_dqn,,-0.3,,50,0,,,,,,,,,,,
488,24450,210.7,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
489,24500,211.2,rainbow_cnn_dqn,,0.9,,50,0,,,,,,,,,,,
490,24550,211.7,rainbow_cnn_dqn,,-0.3,,50,0,,,,,,,,,,,
491,24600,212.2,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
492,24650,212.6,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
493,24700,213.1,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
494,24750,213.6,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
495,24803,214.1,rainbow_cnn_dqn,,4.2,,53,0,,,,,,,,,,,
496,24853,214.7,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
497,24903,215.1,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
498,24953,215.6,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
499,25003,216.1,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
500,25053,216.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
501,25103,217.1,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
502,25153,217.6,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
503,25203,218.1,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
504,25253,218.6,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
505,25303,219.1,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
506,25353,219.5,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
507,25403,220.0,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
508,25453,220.9,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
509,25503,221.3,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
510,25553,221.8,rainbow_cnn_dqn,,2.1,,50,0,,,,,,,,,,,
511,25603,222.3,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
512,25653,222.8,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
513,25703,223.3,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
514,25753,223.8,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
515,25803,224.3,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
516,25853,224.8,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
517,25903,225.3,rainbow_cnn_dqn,,2.1,,50,0,,,,,,,,,,,
518,25953,225.8,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
519,26003,226.2,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
520,26053,226.7,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
521,26103,227.2,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
522,26153,227.7,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
523,26203,228.2,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
524,26253,228.7,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
525,26303,229.2,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
526,26353,229.7,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
527,26403,230.2,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
528,26453,230.7,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
529,26503,231.5,rainbow_cnn_dqn,,0.9,,50,0,,,,,,,,,,,
530,26553,231.9,rainbow_cnn_dqn,,1.5,,50,0,,,,,,,,,,,
531,26603,232.4,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
532,26653,232.9,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
533,26703,233.4,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
534,26753,233.9,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
535,26803,234.4,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
536,26853,234.9,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
537,26903,235.4,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
538,26953,235.9,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
539,27003,236.4,rainbow_cnn_dqn,,-0.3,,50,0,,,,,,,,,,,
540,27053,236.8,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
541,27103,237.3,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
542,27153,237.8,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
543,27203,238.3,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
544,27253,238.8,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
545,27303,239.3,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
546,27353,239.8,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
547,27403,240.3,rainbow_cnn_dqn,,1.5,,50,0,,,,,,,,,,,
548,27453,240.8,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
549,27503,241.3,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
550,27553,242.1,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
551,27603,242.6,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
552,27653,243.1,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
553,27703,243.5,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
554,27753,244.0,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
555,27803,244.5,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
556,27853,245.1,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
557,27903,245.6,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
558,27953,246.1,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
559,28003,246.6,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
560,28053,247.1,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
561,28103,247.6,rainbow_cnn_dqn,,1.5,,50,0,,,,,,,,,,,
562,28153,248.1,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
563,28203,248.6,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
564,28253,249.1,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
565,28303,249.5,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
566,28353,250.0,rainbow_cnn_dqn,,-0.3,,50,0,,,,,,,,,,,
567,28403,250.5,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
568,28453,251.0,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
569,28503,251.5,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
570,28553,252.0,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
571,28603,252.9,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
572,28653,253.4,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
573,28703,253.9,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
574,28753,254.4,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
575,28803,254.9,rainbow_cnn_dqn,,-1.5,,50,0,,,,,,,,,,,
576,28853,255.4,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
577,28903,255.9,rainbow_cnn_dqn,,-0.9,,50,0,,,,,,,,,,,
578,28953,256.4,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
579,29003,256.8,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
580,29053,257.3,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
581,29103,257.8,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
582,29153,258.3,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
583,29203,258.8,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
584,29253,259.3,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
585,29303,259.8,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
586,29353,260.3,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
587,29403,260.8,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
588,29453,261.3,rainbow_cnn_dqn,,3.9,,50,0,,,,,,,,,,,
589,29503,261.7,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
590,29553,262.2,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
591,29603,262.7,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
592,29653,263.5,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
593,29703,264.0,rainbow_cnn_dqn,,-4.5,,50,0,,,,,,,,,,,
594,29753,264.5,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
595,29803,265.0,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
596,29853,265.5,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
597,29903,266.0,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
598,29953,266.5,rainbow_cnn_dqn,,-8.7,,50,0,,,,,,,,,,,
599,30003,267.0,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
600,30053,267.5,rainbow_cnn_dqn,,-3.9,,50,0,,,,,,,,,,,
601,30103,267.9,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
602,30153,268.4,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
603,30203,268.9,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
604,30253,269.4,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
605,30303,269.9,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
606,30353,270.4,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
607,30403,270.9,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
608,30453,271.4,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
609,30503,271.9,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
610,30553,272.4,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
611,30603,272.9,rainbow_cnn_dqn,,-6.3,,50,0,,,,,,,,,,,
612,30653,273.4,rainbow_cnn_dqn,,-8.7,,50,0,,,,,,,,,,,
613,30703,274.2,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
614,30753,274.7,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
615,30803,275.1,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
616,30853,275.6,rainbow_cnn_dqn,,-5.7,,50,0,,,,,,,,,,,
617,30903,276.1,rainbow_cnn_dqn,,-8.1,,50,0,,,,,,,,,,,
618,30953,276.6,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
619,31003,277.1,rainbow_cnn_dqn,,-5.1,,50,0,,,,,,,,,,,
620,31053,277.6,rainbow_cnn_dqn,,-6.9,,50,0,,,,,,,,,,,
621,31103,278.0,rainbow_cnn_dqn,,0.3,,50,0,,,,,,,,,,,
622,31153,278.5,rainbow_cnn_dqn,,-7.5,,50,0,,,,,,,,,,,
623,31203,279.0,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
624,31253,279.5,rainbow_cnn_dqn,,-3.3,,50,0,,,,,,,,,,,
625,31303,280.0,rainbow_cnn_dqn,,-2.1,,50,0,,,,,,,,,,,
626,31353,280.5,rainbow_cnn_dqn,,3.3,,50,0,,,,,,,,,,,
627,31403,281.0,rainbow_cnn_dqn,,-2.7,,50,0,,,,,,,,,,,
