2026-06-26_20-57-03: Training starting...
Device: cuda
2026-06-26_20-57-09 Episode 0: New best reward 3.90, training model saved.
2026-06-26_20-57-11 Episode 0: New best greedy reward 2.00, model saved.
2026-06-26_20-57-12 Episode 3: New best reward 4.90, training model saved.
2026-06-26_20-57-16 Episode 10: New best reward 8.90, training model saved.
2026-06-26_21-01-33 Episode 640: New best reward 10.80, training model saved.
2026-06-26_21-09-30 Episode 1700: New best greedy reward 3.90, model saved.
2026-06-26_21-10-24 Episode 1760: New best reward 18.90, training model saved.
2026-06-26_21-10-41 Episode 1772: New best reward 27.80, training model saved.
2026-06-26_21-11-15 Episode 1788: New best reward 46.00, training model saved.
2026-06-26_21-11-41 Episode 1795: New best reward 81.30, training model saved.
2026-06-26_21-11-59 Episode 1799: New best reward 94.70, training model saved.
2026-06-26_21-12-10 Episode 1800: New best greedy reward 41.40, model saved.
2026-06-26_21-14-02 Episode 1822: New best reward 109.10, training model saved.
2026-06-26_21-15-03 Episode 1829: New best reward 253.10, training model saved.
2026-06-26_21-16-24 Episode 1836: New best reward 323.70, training model saved.
2026-06-26_21-19-11 Episode 1839: New best reward 981.10, training model saved.
2026-06-26_21-22-23 Episode 1840: New best reward 1552.90, training model saved.
2026-06-26_21-40-32 Episode 1866: New best reward 1594.90, training model saved.
2026-06-26_22-01-23 Episode 1900: New best greedy reward 218.40, model saved.
2026-06-26_22-40-02 Episode 1964: New best reward 1747.20, training model saved.
2026-06-26_23-07-43 Episode 1995: New best reward 2784.90, training model saved.
2026-06-26_23-11-57 Episode 2000: New best greedy reward 673.60, model saved.
2026-06-27_04-29-01 Episode 2400: New best greedy reward 1856.40, model saved.
2026-06-27_04-57-53 Episode 2419: New best reward 3674.80, training model saved.
