2026-07-01_00-06-13: Training starting...
Device: cuda
2026-07-01_00-06-20 Episode 0: New best reward 3.90, training model saved.
2026-07-01_00-06-22 Episode 0: New best greedy reward 2.00, model saved.
2026-07-01_00-06-23 Episode 3: New best reward 4.90, training model saved.
2026-07-01_00-06-26 Episode 10: New best reward 8.90, training model saved.
2026-07-01_00-10-27 Episode 500: New best greedy reward 3.90, model saved.
2026-07-01_00-11-30 Episode 575: New best reward 11.20, training model saved.
2026-07-01_00-11-32 Episode 576: New best reward 13.10, training model saved.
2026-07-01_00-11-43 Episode 584: New best reward 17.90, training model saved.
2026-07-01_00-12-04 Episode 600: New best greedy reward 6.80, model saved.
2026-07-01_00-12-35 Episode 621: New best reward 39.00, training model saved.
2026-07-01_00-14-17 Episode 673: New best reward 51.10, training model saved.
2026-07-01_00-15-04 Episode 690: New best reward 53.00, training model saved.
2026-07-01_00-15-37 Episode 699: New best reward 60.50, training model saved.
2026-07-01_00-15-48 Episode 700: New best reward 76.50, training model saved.
2026-07-01_00-15-50 Episode 700: New best greedy reward 18.50, model saved.
2026-07-01_00-16-05 Episode 701: New best reward 104.80, training model saved.
2026-07-01_00-16-50 Episode 702: New best reward 317.60, training model saved.
2026-07-01_00-22-12 Episode 723: New best reward 477.50, training model saved.
2026-07-01_00-24-46 Episode 726: New best reward 526.40, training model saved.
2026-07-01_00-26-02 Episode 727: New best reward 547.80, training model saved.
2026-07-01_00-37-47 Episode 762: New best reward 858.60, training model saved.
2026-07-01_00-45-25 Episode 776: New best reward 1119.10, training model saved.
2026-07-01_00-56-11 Episode 800: New best greedy reward 116.40, model saved.
2026-07-01_01-17-07 Episode 854: New best reward 1250.10, training model saved.
2026-07-01_02-20-07 Episode 954: New best reward 1282.40, training model saved.
2026-07-01_02-37-11 Episode 973: New best reward 1913.60, training model saved.
2026-07-01_02-53-03 Episode 1000: New best greedy reward 224.10, model saved.
2026-07-01_07-04-04 Episode 1252: New best reward 2532.90, training model saved.
2026-07-01_08-53-31 Episode 1400: New best greedy reward 1226.40, model saved.
2026-07-01_09-07-30 Episode 1412: LR reduced 6.25e-05 → 3.13e-05
2026-07-01_11-06-01 Episode 1508: New best reward 4057.30, training model saved.
2026-07-01_11-47-54 Episode 1530: New best reward 4570.10, training model saved.
