number,state,value,clip_eps,ent_coef,gae_lambda,hidden_dim,learning_rate_a,minibatch_size,ppo_epochs,rollout_steps,vf_coef
51,COMPLETE,77.89000000000007,0.2,0.0063525039815651415,0.9419942055541753,512,0.000509781817942446,128,6,4096,0.6594772277717972
52,PRUNED,29.615333333333275,0.2,0.013368930047273271,0.9556198956772919,256,0.0008704091650448172,128,10,4096,0.7808126354663024
53,COMPLETE,108.1713333333337,0.3,0.006083222466956769,0.921513467837606,512,0.0007309183546132812,256,3,4096,0.6759460709525423
54,PRUNED,69.13333333333328,0.3,0.006548843441178867,0.9463560946184647,512,0.00027452322735723996,64,3,4096,0.6555963570612202
55,PRUNED,69.10533333333332,0.2,0.005540194227155233,0.9436534701462248,256,0.0005210862300004197,128,3,4096,0.697852263530858
56,COMPLETE,92.17644444444481,0.3,0.008213504981652558,0.9523353979212477,512,0.0003152835794674771,128,3,8192,0.5111662168295064
57,COMPLETE,78.42911111111133,0.2,0.007187548339967469,0.9331059248230295,256,0.0004665278963983143,128,3,4096,0.5906422707377792
58,COMPLETE,92.58666666666676,0.3,0.00613438277537438,0.9383599028446316,512,0.0003280680181446576,128,3,8192,0.42966998043257687
59,PRUNED,61.95333333333331,0.2,0.012345203100258861,0.9047262462126646,256,0.00012014717209804991,128,4,8192,0.6423588664352393
60,PRUNED,69.5893333333333,0.3,0.00502599532054693,0.980638017977553,512,0.0004918620967237957,128,3,8192,0.4635040099775689
61,PRUNED,106.16566666666665,0.1,0.005851985650958013,0.9610485210645229,512,0.0003208265730014327,64,3,8192,0.35771356263506265
62,PRUNED,129.18600000000012,0.2,0.013376898643363016,0.9389120113279853,256,0.00031177821545952454,128,6,8192,0.6060151562675052
63,PRUNED,70.2673333333333,0.2,0.008619639870742973,0.9415116097798478,256,0.00019465421350763624,128,6,4096,0.4922176680149313
64,PRUNED,70.19199999999995,0.3,0.007863532807217672,0.9403426199678749,256,0.00039465370138256234,256,3,8192,0.6313834990095667
65,PRUNED,66.19066666666664,0.3,0.00542309158058896,0.9644526738418715,512,0.0003109641580266524,64,3,8192,0.40881577351746407
66,PRUNED,66.31899999999999,0.2,0.00915018986847456,0.9332935436878848,256,0.0005826632933426458,64,3,8192,0.37782912879487607
67,PRUNED,62.802666666666646,0.3,0.010197953328813921,0.9349520355978255,512,0.0008839542342732057,256,4,4096,0.6185681435904543
68,PRUNED,65.29999999999995,0.3,0.01010825406399619,0.9496513675187074,512,0.0002076382424682638,256,4,4096,0.7897221546652046
69,RUNNING,,0.3,0.006693046184750365,0.9438143363939576,512,0.0002199541286504716,256,4,4096,0.7246247766801881
70,RUNNING,,0.3,0.005223113309217773,0.9305635474577845,512,0.0004994960910485234,256,4,4096,0.7281245377105063
71,RUNNING,,0.3,0.005678125499229637,0.9401987333015425,512,0.0006052371179770571,256,4,4096,0.7806312641811994
72,RUNNING,,0.1,0.010930230939302888,0.9065655351763448,512,0.0003604214918066244,256,4,4096,0.7169369787021894
73,RUNNING,,0.3,0.00980096760554041,0.9426538450011533,512,0.0003970512853341215,256,4,4096,0.8536512184219422
74,PRUNED,58.39466666666665,0.3,0.009591239688742592,0.9004166681946696,512,0.0009917629333751029,256,3,8192,0.6323146115726802
75,RUNNING,,0.3,0.013668755361892538,0.9481108274070014,512,0.00013240232100364714,256,4,4096,0.8697138061071524
76,RUNNING,,0.3,0.0051282618675065695,0.9052316470999591,512,0.0003885967824379222,256,4,8192,0.8007594037188844
77,RUNNING,,0.2,0.0065530002139877145,0.9247218914134406,512,0.00036219311340074736,256,4,4096,0.7623505220040043
78,RUNNING,,0.3,0.005966816513785547,0.9281316070419463,256,0.0006969602983338274,256,3,4096,0.5436292348846157
79,RUNNING,,0.2,0.005144335833129289,0.9131592189681533,512,0.0002451145538009727,256,3,4096,0.7669197148694553
