2026-06-24_10-07-01: Training starting...
Device: cuda
2026-06-24_10-07-07 Episode 0: New best reward 3.90, training model saved.
2026-06-24_10-07-09 Episode 0: New best greedy reward 2.00, model saved.
2026-06-24_10-07-10 Episode 3: New best reward 4.90, training model saved.
2026-06-24_10-07-14 Episode 10: New best reward 8.90, training model saved.
2026-06-24_10-13-07 Episode 498: New best reward 9.10, training model saved.
2026-06-24_10-13-13 Episode 500: New best greedy reward 8.40, model saved.
2026-06-24_10-13-21 Episode 503: New best reward 11.00, training model saved.
2026-06-24_10-13-48 Episode 512: New best reward 27.50, training model saved.
2026-06-24_10-16-29 Episode 562: New best reward 29.20, training model saved.
2026-06-24_10-18-46 Episode 598: New best reward 39.20, training model saved.
2026-06-24_10-19-04 Episode 600: New best greedy reward 46.20, model saved.
2026-06-24_10-19-15 Episode 601: New best reward 39.30, training model saved.
2026-06-24_10-20-16 Episode 611: New best reward 50.80, training model saved.
2026-06-24_10-20-30 Episode 612: New best reward 51.10, training model saved.
2026-06-24_10-21-36 Episode 620: New best reward 64.40, training model saved.
2026-06-24_10-22-45 Episode 629: New best reward 71.70, training model saved.
2026-06-24_10-24-52 Episode 647: New best reward 109.30, training model saved.
2026-06-24_10-38-04 Episode 739: New best reward 244.60, training model saved.
2026-06-24_10-49-57 Episode 800: New best greedy reward 61.10, model saved.
2026-06-24_11-10-13 Episode 893: New best reward 295.80, training model saved.
2026-06-24_11-29-46 Episode 953: New best reward 489.50, training model saved.
2026-06-24_13-38-58 Episode 1300: New best greedy reward 62.80, model saved.
2026-06-24_13-46-51 Episode 1314: New best reward 513.40, training model saved.
2026-06-24_14-26-18 Episode 1400: New best greedy reward 148.90, model saved.
2026-06-24_15-49-42 Episode 1590: New best reward 868.00, training model saved.
2026-06-24_16-25-42 Episode 1672: LR reduced 6.25e-05 → 3.13e-05
2026-06-24_19-43-42 Episode 2009: New best reward 881.30, training model saved.
2026-06-24_23-43-32 Episode 2358: LR reduced 3.13e-05 → 1.56e-05
2026-06-25_01-43-43 Episode 2500: New best greedy reward 727.20, model saved.
2026-06-25_01-48-46 Episode 2501: New best reward 981.80, training model saved.
2026-06-25_02-42-40 Episode 2544: New best reward 1322.30, training model saved.
2026-06-25_07-25-21 Episode 2773: New best reward 1384.90, training model saved.
2026-06-25_08-20-39 Episode 2804: New best reward 1611.40, training model saved.
