number,state,value,clip_eps,ent_coef,gae_lambda,hidden_dim,learning_rate_a,minibatch_size,ppo_epochs,rollout_steps,vf_coef
60,PRUNED,21.789000000000083,0.1,0.002393729661797122,0.9782788311337034,512,6.11524408933416e-05,256,6,4096,0.7764830789915487
61,PRUNED,8.016999999999987,0.2,0.0028692611900817413,0.9754448002416096,256,0.0004813196070368992,256,3,2048,0.5097673051150752
62,COMPLETE,62.25666666666636,0.2,0.0015157925021422076,0.9082429975888643,256,0.0003044269654382553,64,3,1024,0.3224664130616428
63,PRUNED,41.313000000000486,0.2,0.002118665199156998,0.903967697450647,512,0.000361151493064557,64,3,4096,0.5753470567833328
64,PRUNED,5.640999999999994,0.2,0.003745354986208056,0.9724282379060117,512,0.0002336907602658718,128,10,4096,0.8685370226586521
65,PRUNED,16.394000000000037,0.2,0.0026254737494376345,0.9027346472357315,256,0.00019403622526608437,64,4,1024,0.3798876016992424
66,PRUNED,1.112,0.1,0.04839821703995938,0.9810389038191687,256,0.0005497852377913524,256,6,4096,0.7805317189498121
67,PRUNED,8.045999999999987,0.1,0.03219786202501412,0.9614480781436485,256,0.0005265243518183032,256,4,2048,0.8694276032942472
68,PRUNED,16.84300000000004,0.2,0.0032909200417146106,0.9106680177307751,512,0.0005851796875320713,64,3,4096,0.30209503147465483
69,PRUNED,10.643999999999998,0.1,0.01884939993201717,0.9700681292496596,256,0.00094206911900298,256,4,1024,0.5990310436704005
70,PRUNED,22.597999999999978,0.1,0.0021466770310603666,0.9629529105828596,512,0.00041227169434492625,128,4,1024,0.824114201536219
71,PRUNED,4.342999999999996,0.2,0.024522635151617057,0.9681379258966208,256,0.0003379769940135765,256,4,4096,0.7556484638306669
72,PRUNED,0.5530000000000002,0.1,0.044297523122897434,0.9605224026553049,256,0.0002680436911826897,256,4,4096,0.5976716836782567
73,PRUNED,8.347999999999992,0.2,0.001438220057865598,0.9894276888362066,256,0.0002898023166372075,128,6,4096,0.749819016667049
74,PRUNED,12.044000000000008,0.2,0.007585591512850416,0.9643729232540502,256,0.00023036077067899958,256,10,2048,0.7696159931834479
75,PRUNED,9.299999999999985,0.1,0.0019671379061121865,0.9234065267089605,512,0.00013596361960228423,128,3,1024,0.9203225967773848
76,PRUNED,4.016999999999997,0.2,0.016353165757102925,0.9798813707412448,512,5.286369987381432e-05,256,4,4096,0.5649269194541043
77,COMPLETE,12.690000000000001,0.1,0.002802942549417607,0.9373412991156583,512,0.0003390868054367371,64,3,1024,0.8122123958692685
78,COMPLETE,3.6666666666666647,0.3,0.0015520213542241583,0.9455554792143251,512,0.0004518234580075422,256,3,4096,0.8241835664644827
79,PRUNED,33.244999999999976,0.2,0.001828370815358801,0.9009113477368347,256,9.171835570555716e-05,64,10,4096,0.6212265348981625
80,PRUNED,4.488999999999996,0.2,0.0016725609398272083,0.9020007746503318,256,7.552853787881949e-05,64,3,2048,0.3671535180578017
81,PRUNED,3.767999999999998,0.1,0.0015200574228385966,0.9312175561808097,512,0.0006222785777284701,128,10,2048,0.8964332986825372
82,PRUNED,3.9549999999999983,0.2,0.0013814792796782583,0.9403446034180851,512,0.0004707785261380223,128,6,4096,0.8942130231347388
83,PRUNED,4.3409999999999975,0.3,0.0021451229302239276,0.9465123783120207,512,0.00042282337058378644,128,3,4096,0.8775031455158337
84,COMPLETE,40.88333333333326,0.1,0.0023070278959688895,0.9343584507412784,512,0.0002356815575027485,128,6,1024,0.8370974450256969
85,PRUNED,2.2279999999999993,0.1,0.0014100588524190254,0.9484306281146215,256,0.0002995853233755088,128,3,4096,0.8218482386431779
86,COMPLETE,36.88999999999987,0.1,0.002233878179178985,0.9833363269261275,512,0.00022634246344670233,256,3,2048,0.7710398323262352
87,PRUNED,26.10399999999995,0.3,0.001224799521323658,0.9538590283964704,512,0.0005213525614694792,128,3,1024,0.687472307246435
88,PRUNED,10.275999999999996,0.3,0.014314412742132767,0.9616050147382181,512,0.0007978102573718725,256,4,1024,0.8713176530415286
89,PRUNED,9.110999999999988,0.2,0.004582131752297777,0.9673208423138356,512,0.00024018414691403446,256,3,1024,0.7745229991511264
90,PRUNED,8.19199999999999,0.2,0.010342043610441526,0.9791613439193726,512,0.0003006926786693862,64,4,4096,0.98501262929388
91,PRUNED,36.26599999999987,0.2,0.00874788637631959,0.9801480159142922,512,0.000476632686692704,256,4,2048,0.9273040176383929
92,PRUNED,3.9069999999999987,0.2,0.0012908581890789831,0.9017085419317716,256,0.0004970509236734318,256,6,4096,0.509441367991207
93,PRUNED,8.721999999999994,0.2,0.0074253452913992735,0.9175528721124966,256,0.0007824531398922273,64,3,1024,0.4655301934212337
94,PRUNED,65.60199999999965,0.2,0.0015139681185334134,0.9004702624374064,256,0.0001882854620848404,64,3,1024,0.3702577691122682
95,COMPLETE,3.4666666666666655,0.1,0.0016938977436120018,0.9269578966893345,512,0.0003528398438639659,256,3,4096,0.9393631226457063
96,PRUNED,7.367999999999991,0.1,0.004509120287245083,0.9395116764340516,512,9.813999436971515e-05,128,4,4096,0.7618546537339812
97,PRUNED,3.562999999999996,0.2,0.0018318110791008067,0.9092969170598435,512,0.00021588212852713675,64,10,1024,0.40195832273360543
98,PRUNED,4.152999999999998,0.2,0.014015793054099173,0.9721483489719722,512,0.000963187239952379,256,6,4096,0.985252449101841
99,PRUNED,-0.31199999999999967,0.1,0.001120165200713488,0.9402702433196815,512,0.0005772878248706679,64,3,4096,0.9471646987044009
100,PRUNED,5.430999999999995,0.1,0.0011009173297042401,0.9337764661077732,512,0.000289179569688337,128,10,4096,0.6115244975587253
101,PRUNED,0.3280000000000001,0.1,0.0010820812462279197,0.9505536801536597,512,0.00021337070331834223,64,3,4096,0.7930990741301899
102,PRUNED,8.009999999999991,0.1,0.0018998097535309927,0.9038390855551462,256,0.00022472122243268487,64,3,4096,0.42464998995024783
103,COMPLETE,185.66000000000062,0.2,0.0010372968445196676,0.9116842421313781,256,0.0002770545766636745,64,3,1024,0.5096868368035469
104,PRUNED,3.9339999999999975,0.1,0.002378181133930137,0.9642857062240638,512,5.855697843300436e-05,128,3,2048,0.9222665570574373
105,PRUNED,9.465999999999987,0.1,0.0012294970492319915,0.9120524866377608,256,0.00011465753979503754,64,3,1024,0.3364672834294278
106,PRUNED,52.25799999999992,0.3,0.0027301981418397375,0.9216389363028764,512,0.0003361860703985378,64,3,1024,0.8766379261073647
107,COMPLETE,31.493333333333343,0.1,0.0037222900789014657,0.9391802354394315,512,0.0006178107502385136,64,3,1024,0.7561444638349313
108,PRUNED,22.818000000000026,0.1,0.0036606078943616734,0.9377006972345068,512,0.000287716325886508,64,6,1024,0.8826437097600672
109,PRUNED,15.107000000000035,0.1,0.00446927093750811,0.9502735825860067,512,0.0008815488579543109,64,3,1024,0.8636153855641969
110,PRUNED,12.122,0.1,0.007835394391778761,0.9424375783619225,512,0.0006615259570320819,64,3,1024,0.8394139770781326
111,PRUNED,9.639,0.2,0.0011156007716604211,0.9090276833083099,256,0.00023318928607286683,64,3,1024,0.33400851528398146
112,PRUNED,44.3309999999997,0.1,0.0032220163579167183,0.9306473669330264,512,0.0006859509778912603,64,3,1024,0.7357252516478392
113,PRUNED,42.88600000000023,0.1,0.0030110770369364626,0.9338623143147233,256,0.0005236054529842348,64,3,1024,0.7901166653601143
114,COMPLETE,11.919999999999984,0.1,0.007011120274930238,0.9702452319300984,512,0.00014782105472063432,256,3,2048,0.8430456635898969
115,PRUNED,36.43499999999989,0.1,0.0015866179298987017,0.9842621241677941,512,0.0009103199115199165,256,3,2048,0.8022749238234165
116,PRUNED,8.104999999999988,0.1,0.003918576788247342,0.9790498556044893,512,0.00019821762015726798,256,3,2048,0.7211905888166655
117,PRUNED,6.183999999999993,0.1,0.001431095844913734,0.9732538437525501,512,8.450362387161355e-05,256,3,2048,0.6839153468025002
118,COMPLETE,108.55000000000243,0.1,0.001888102621118324,0.9799756185633564,512,0.00021049650494233926,256,3,2048,0.6064744715360115
119,PRUNED,20.714000000000013,0.1,0.0014913575898944055,0.9369155978429173,256,0.00032398016786259603,128,6,1024,0.6849998350289215
120,PRUNED,7.2079999999999895,0.1,0.002149259676037236,0.9421831241552046,512,0.00010715770800062424,64,10,1024,0.7468655734156493
121,PRUNED,4.174999999999997,0.1,0.0011073555026667157,0.976860269418054,512,0.00020938953540701404,256,3,2048,0.9366719741604925
122,COMPLETE,244.3300000000103,0.1,0.0017117788137399888,0.9794020075853724,512,8.173248786375869e-05,256,10,2048,0.9149566290806301
123,COMPLETE,7.08999999999999,0.3,0.0010430729005352724,0.9445275653505909,512,0.0003323715786232706,256,3,4096,0.5467408023684581
124,PRUNED,10.575,0.1,0.004841453661043802,0.9242723072166312,512,0.0006742581021458204,128,6,1024,0.9541315824119856
125,PRUNED,11.187000000000005,0.1,0.005318739843735297,0.9493431616277652,512,0.0005000777400475744,128,6,1024,0.7772214318760261
126,PRUNED,2.7729999999999984,0.1,0.0024344438642408778,0.9081290112452985,512,0.00021907203447539441,256,6,4096,0.928280526698498
127,PRUNED,2.9359999999999986,0.1,0.0013457651433157218,0.9194427778696642,512,0.0008224785576026147,256,10,4096,0.8969339047258924
128,PRUNED,60.1419999999994,0.1,0.002514277612677493,0.9237799083732771,512,0.0002244719333231647,128,6,1024,0.778886959249856
129,COMPLETE,19.353333333333374,0.3,0.0011822330180589484,0.9382951281723815,512,0.0007225898467465974,256,3,4096,0.6729021979660723
130,PRUNED,4.570999999999996,0.3,0.0017391597796499454,0.9549085774921405,512,0.0009658992616713337,256,3,4096,0.734016768570333
131,PRUNED,39.49699999999984,0.2,0.0011929425109740454,0.9117091153973227,256,0.0008387821097169498,64,3,1024,0.6541907900556921
132,PRUNED,9.369999999999987,0.1,0.003719905242943435,0.9253334751351557,512,0.00010068726996754645,128,6,1024,0.6992514515712981
133,COMPLETE,9.226666666666652,0.1,0.00316482818260898,0.9393798759603768,256,0.00014881399409566855,64,3,1024,0.8232171068501203
134,PRUNED,43.51099999999981,0.1,0.0027376101323364987,0.9547005399929032,256,0.0003490533683676183,64,3,1024,0.7191670637236643
135,PRUNED,0.5779999999999994,0.2,0.0014675617979360582,0.920938388721226,256,0.0006215305831701178,64,6,1024,0.5411640552260577
136,PRUNED,56.78799999999961,0.3,0.012096234032919902,0.9612393664146083,512,0.00012993502606266932,256,3,2048,0.9849672004256472
137,PRUNED,55.6999999999999,0.1,0.001178829810909377,0.9451598494421787,512,0.00035666639022480874,128,6,1024,0.8984585404486138
138,PRUNED,3.9439999999999973,0.1,0.0060524277389777306,0.9757098252365926,256,0.00010766567931032917,256,3,2048,0.9584540346261886
139,PRUNED,17.441000000000027,0.3,0.0030426592779640277,0.9823912642438771,256,6.32773476750244e-05,256,3,2048,0.7694665601842527
140,PRUNED,28.935000000000027,0.3,0.0030275521623522148,0.9334557552137631,512,0.00022587717623882101,128,6,1024,0.6815088479150379
141,COMPLETE,22.050000000000068,0.2,0.002436741688059195,0.9066149871510205,256,0.00024920667047853833,256,3,1024,0.6733269442868116
142,PRUNED,46.535999999999916,0.2,0.0015062111670240462,0.9033998267159843,256,0.0005876645206451091,128,3,1024,0.5152394240211767
143,COMPLETE,32.39000000000008,0.2,0.00202695714626037,0.9031601294757864,256,0.0003189346856426211,64,3,1024,0.8231946980460552
144,PRUNED,5.452999999999994,0.1,0.002268132835638016,0.9472306963425823,512,0.0006989149223556511,128,6,4096,0.7685209649242417
145,PRUNED,4.334999999999996,0.1,0.0019370919236955273,0.9893636121100097,512,0.0001424637220145238,256,3,2048,0.32737410809988554
146,PRUNED,4.370999999999997,0.1,0.004004426901649359,0.9288902986942855,512,9.598263190022719e-05,64,3,2048,0.7587445259012582
147,PRUNED,3.565999999999998,0.1,0.013821994852220106,0.9662663774630836,512,6.236313771753728e-05,256,4,2048,0.8804957768066706
148,PRUNED,18.425000000000033,0.1,0.0014262534160335058,0.9519026442662654,512,3.382041428041189e-05,256,10,2048,0.7688467711634899
149,PRUNED,8.418999999999988,0.1,0.001807152665702301,0.9693378874704334,512,6.197950504716632e-05,256,10,1024,0.8461781870633798
150,PRUNED,4.701999999999996,0.1,0.001425375629993053,0.9892682906040917,512,0.0001054292780485031,256,10,2048,0.9842467020454938
151,PRUNED,6.538999999999993,0.1,0.0025162811463485288,0.9818933569570906,512,3.2727546252171426e-05,256,10,2048,0.7400099004089803
152,PRUNED,54.88599999999962,0.3,0.008590987784788909,0.9600270774423413,512,0.00039704508004900763,256,3,2048,0.8678605820949695
153,PRUNED,56.283999999999985,0.2,0.0010772701677811566,0.9111676400744391,256,0.000566435181847207,128,3,1024,0.6964703627651783
154,COMPLETE,35.03333333333319,0.2,0.002314171960001964,0.9158598382726476,256,7.478321708247165e-05,64,6,4096,0.4359754492525619
155,COMPLETE,5.63666666666666,0.2,0.0032277087227524834,0.9048175971254995,256,0.00046315040638833776,128,3,4096,0.38948011773703956
156,PRUNED,1.7039999999999995,0.1,0.0012547715512846375,0.9545020545048176,512,0.0004922348703177832,128,3,4096,0.661290173798854
157,PRUNED,8.838999999999986,0.1,0.0035547388281183387,0.9489819034365577,512,6.270083014119256e-05,256,10,2048,0.7942103445952791
158,PRUNED,4.196999999999997,0.2,0.00248538583770238,0.9171768549109768,256,0.00018444643704766114,256,3,4096,0.37607959421528836
159,PRUNED,4.722999999999995,0.1,0.0024335005764053322,0.9497188809250992,512,0.0005707768502105486,128,3,2048,0.6075655027714026
160,COMPLETE,712.3399999999189,0.2,0.0016714398762244184,0.9240035046770071,512,0.00046795361557161886,128,3,4096,0.6651351269934721
161,PRUNED,15.873000000000033,0.2,0.0038019057022653777,0.963595431414508,256,0.00011548875325511589,128,6,2048,0.7383355384710965
162,PRUNED,6.735999999999991,0.1,0.001326904993904185,0.958174917886057,512,0.00022685057641221802,128,3,4096,0.8613087531204903
163,PRUNED,45.7319999999998,0.2,0.004452038684352687,0.9038686619577966,256,0.0004092724982180836,64,3,4096,0.4931299867557383
164,PRUNED,12.168000000000001,0.1,0.007669448168957301,0.9576557486993287,512,0.00023839341319452668,256,3,1024,0.9958986333402572
165,PRUNED,0.7949999999999998,0.1,0.0016696323141971476,0.978729658540682,512,0.0002881590977676743,256,3,4096,0.5517373073619632
166,PRUNED,12.80900000000001,0.2,0.0025796460487426055,0.9623791363002753,256,0.0002447123435538254,128,3,1024,0.779407419668924
167,COMPLETE,200.65666666666928,0.2,0.0024326180610137636,0.9020360066494874,256,0.00012198000248841194,256,3,1024,0.6243311004799902
168,PRUNED,4.176999999999996,0.2,0.0017349319676873874,0.918635277904845,256,8.278890718540818e-05,256,3,1024,0.6343572941641754
169,PRUNED,4.256999999999996,0.3,0.0018622560172944522,0.9362773268002811,512,0.0008651441615157864,256,10,2048,0.6205886735505443
170,COMPLETE,14.43000000000003,0.2,0.0035311341335465666,0.9041260987567293,256,0.00024918177665751723,256,3,1024,0.8279986476969637
171,PRUNED,4.183999999999997,0.2,0.006004231764814289,0.9069509594204695,256,7.209937540613642e-05,256,3,1024,0.6386668012107883
172,PRUNED,14.694000000000015,0.3,0.0037563341867462396,0.9047678571778921,256,7.412721589265495e-05,64,3,1024,0.8309864053790411
173,COMPLETE,88.4099999999987,0.2,0.008883096046897137,0.905148048856441,256,0.00042927561275926007,64,3,1024,0.9161307258995722
174,COMPLETE,34.22666666666671,0.2,0.0027039368692572297,0.9165098948014285,256,0.0006475218058160287,256,3,1024,0.7103183729803201
175,PRUNED,16.21500000000002,0.2,0.0027071999212511136,0.9855747565894558,512,0.0003355817147076956,128,3,2048,0.6870665589832142
176,COMPLETE,17.770000000000064,0.2,0.0036262870834296405,0.9167787546272321,256,0.0001608350222206234,64,3,1024,0.8549636958818404
177,PRUNED,3.860999999999998,0.2,0.005706573648168479,0.9149777454054154,256,0.0002093850906687374,64,3,4096,0.40076447796437165
178,PRUNED,51.75999999999954,0.2,0.003641046572403579,0.9041114146572193,256,0.00023258185993867213,64,3,1024,0.8668553109464199
179,COMPLETE,19.95666666666673,0.1,0.0011893470388574898,0.9014520652550299,256,0.0006697750991275235,256,3,1024,0.6209278601977539
180,PRUNED,4.322999999999996,0.2,0.0015453113051463242,0.9275213403049858,256,0.0001819570649014162,64,10,1024,0.8444254278730235
181,PRUNED,11.100999999999994,0.1,0.0017585866955428144,0.9530099315420059,512,0.00014607086687148992,64,3,1024,0.7456665922798145
182,PRUNED,10.980000000000008,0.2,0.003173146412924724,0.902924653606499,256,0.00015933115245210484,64,4,1024,0.9307977750884455
183,PRUNED,10.033,0.2,0.0028407357995141784,0.9048936198558327,512,0.0006330725403480793,256,6,1024,0.7456176187670072
184,PRUNED,4.621999999999996,0.2,0.003013632230021414,0.989540774331549,256,9.731459816681241e-05,64,3,2048,0.83844689745666
185,PRUNED,19.865000000000045,0.2,0.0033445079756410545,0.9133274198060176,256,0.00016580734851599609,64,3,1024,0.7494765347058673
186,PRUNED,18.483000000000057,0.2,0.004730412511500651,0.9066939678763736,256,0.0005378385483221107,64,3,1024,0.9431206566262131
187,COMPLETE,14.11000000000003,0.2,0.002060998505181568,0.9009739374432452,256,0.0003240099299368482,256,3,1024,0.43938300116930407
188,PRUNED,10.528999999999998,0.2,0.0015928451209520158,0.9479523994028036,512,0.00021754401993486964,64,3,1024,0.817748399580858
189,PRUNED,45.62299999999979,0.3,0.00371402265751845,0.9192101661808482,256,0.0007757438489718294,256,3,1024,0.5968721466642306
190,COMPLETE,10.473333333333319,0.2,0.005301192673911512,0.9157551986034573,256,0.00012261853058706252,128,3,1024,0.961775380745528
191,COMPLETE,21.613333333333383,0.2,0.0027792537815089407,0.9166130588857765,256,0.00030211491308537015,64,3,2048,0.7834754522124894
192,PRUNED,3.8889999999999976,0.3,0.0025625882185970838,0.9231917136731572,512,0.0005310878628231129,256,6,4096,0.6051505081881845
193,PRUNED,4.214999999999997,0.2,0.0023532941466818088,0.9123548869890624,256,8.587422417058467e-05,64,6,4096,0.4345109942307477
194,PRUNED,3.9419999999999975,0.2,0.004069357997400555,0.988639377276309,256,0.00028415064378447695,128,3,4096,0.7317441435712335
195,PRUNED,7.16799999999999,0.2,0.0017956778952670375,0.9164016457701671,256,0.00011264782521294088,64,6,4096,0.424029997430161
196,COMPLETE,26.293333333333344,0.2,0.002293360832804573,0.9074450886268838,256,0.0001990256839385715,64,3,2048,0.8276003021455665
197,PRUNED,11.466,0.2,0.0010285008648917358,0.9326917756311299,256,6.223440672608218e-05,64,6,4096,0.4259979681932213
198,PRUNED,4.888999999999995,0.1,0.0011118194145196718,0.9060578798738788,256,0.00021151654326657956,256,3,1024,0.5837635066497542
199,PRUNED,53.39399999999964,0.2,0.0018242805178882073,0.9034177855146035,256,0.0002270272560582537,128,3,4096,0.9078897355828174
200,PRUNED,9.182999999999996,0.2,0.003188572021034608,0.9150446017828219,256,0.00040620206939362755,256,10,1024,0.7548491501070227
201,PRUNED,41.04800000000017,0.2,0.002580858232252016,0.9205198520237797,256,0.0006229354929305577,256,3,2048,0.5460566180195525
202,PRUNED,0.4480000000000002,0.1,0.0013699294646053366,0.9316558089058946,512,0.0005661565971111527,128,3,4096,0.8725264082212212
203,COMPLETE,21.5433333333333,0.2,0.003760443582291182,0.9037669082997029,256,0.0003179399295438455,256,3,1024,0.5926947656063755
204,COMPLETE,21.770000000000053,0.1,0.009969041258531458,0.9130494206666827,256,0.0005986504945016071,256,3,1024,0.6728417293855239
205,PRUNED,3.9959999999999973,0.2,0.0018719309115025652,0.9241666540394703,512,0.0004925036191160357,128,3,4096,0.8666524127110545
206,PRUNED,4.331999999999997,0.1,0.004397535050237201,0.9876103886985921,512,0.00046882082383351584,256,10,2048,0.4873412889725033
