2026-06-28_16-39-24: Training starting...
Device: cuda
2026-06-28_16-39-30 Episode 0: New best reward 3.90, training model saved.
2026-06-28_16-39-31 Episode 0: New best greedy reward 2.00, model saved.
2026-06-28_16-39-32 Episode 3: New best reward 4.90, training model saved.
2026-06-28_16-39-36 Episode 10: New best reward 8.90, training model saved.
2026-06-28_16-43-34 Episode 500: New best greedy reward 3.90, model saved.
2026-06-28_16-43-53 Episode 521: New best reward 15.30, training model saved.
2026-06-28_16-44-23 Episode 547: New best reward 15.60, training model saved.
2026-06-28_16-44-26 Episode 548: New best reward 18.00, training model saved.
2026-06-28_16-45-30 Episode 600: New best greedy reward 10.90, model saved.
2026-06-28_16-45-34 Episode 602: New best reward 23.30, training model saved.
2026-06-28_16-47-18 Episode 664: New best reward 29.30, training model saved.
2026-06-28_16-47-29 Episode 668: New best reward 41.70, training model saved.
2026-06-28_16-47-43 Episode 673: New best reward 52.60, training model saved.
2026-06-28_16-48-04 Episode 678: New best reward 55.80, training model saved.
2026-06-28_16-49-01 Episode 701: New best reward 61.10, training model saved.
2026-06-28_16-49-49 Episode 714: New best reward 88.90, training model saved.
2026-06-28_16-50-24 Episode 720: New best reward 200.60, training model saved.
2026-06-28_16-52-39 Episode 735: New best reward 253.80, training model saved.
2026-06-28_16-56-17 Episode 760: New best reward 302.40, training model saved.
2026-06-28_16-59-48 Episode 783: New best reward 405.10, training model saved.
2026-06-28_17-13-30 Episode 900: New best greedy reward 145.10, model saved.
2026-06-28_17-54-30 Episode 1200: New best greedy reward 158.50, model saved.
2026-06-28_17-58-40 Episode 1227: New best reward 445.30, training model saved.
2026-06-28_18-33-52 Episode 1460: New best reward 466.40, training model saved.
