episode,total_steps,wall_s,algo,level,return_scaled,return_raw,length,secondary,x_pos_max,covered_px,pages,flag_get,death_cause,warped,time_left,coins,score,areas,max_area
10351,940857,7765.1,ppo_cnn,1-1,15.4,231.0,37,0.0,295,255,0,False,enemy,False,393,0,0,1,1
10352,940890,7765.3,ppo_cnn,1-3,16.5333,248.0,33,1.0,313,275,1,False,pit,False,293,0,0,1,4
10353,940922,7765.6,ppo_cnn,1-3,14.7333,220.0,32,0.0,283,243,0,False,pit,False,293,0,0,1,4
10354,941085,7766.9,ppo_cnn,2-1,42.4667,637.0,163,2.0,723,683,2,False,enemy,False,368,0,100,1,1
10355,941119,7767.1,ppo_cnn,1-3,14.9333,224.0,34,0.0,288,248,0,False,pit,False,293,0,0,1,4
10356,941371,7769.1,ppo_cnn,2-1,62.0667,933.0,252,3.0,1023,983,3,False,enemy,False,349,1,1400,1,1
10357,941433,7769.6,ppo_cnn,4-1,27.9333,419.0,62,1.0,489,449,1,False,enemy,False,388,0,0,1,1
10358,941577,7770.7,ppo_cnn,1-1,69.6,1044.0,144,4.0,1127,1087,4,False,pit,False,371,0,200,1,1
10359,941686,7771.6,ppo_cnn,3-1,47.4667,711.0,109,2.0,787,747,2,False,pit,False,377,0,500,1,1
10360,941821,7772.6,ppo_cnn,4-1,83.0667,1249.0,135,5.0,1321,1281,5,False,pit,False,372,2,400,1,1
10361,941898,7773.2,ppo_cnn,1-1,43.6667,659.0,77,2.0,722,682,2,False,enemy,False,385,1,200,1,1
10362,941917,7773.4,ppo_cnn,5-1,8.8667,133.0,19,0.0,195,155,0,False,enemy,False,296,0,0,1,1
10363,941992,7774.0,ppo_cnn,5-1,41.5333,622.0,75,2.0,691,651,2,False,enemy,False,284,0,200,1,1
10364,942115,7776.2,ppo_cnn,5-1,49.4667,742.0,123,3.0,818,782,3,False,pit,False,276,0,500,1,1
10365,942160,7776.5,ppo_cnn,5-1,25.8667,388.0,45,1.0,452,412,1,False,enemy,False,291,0,300,1,1
10366,942264,7777.3,ppo_cnn,2-1,30.4667,456.0,104,1.0,530,490,1,False,enemy,False,379,0,200,1,1
10367,942408,7778.4,ppo_cnn,1-1,88.2667,1324.0,144,5.0,1409,1369,5,False,pit,False,371,0,0,1,1
10368,942454,7778.8,ppo_cnn,3-1,18.9333,283.0,46,1.0,349,309,1,False,enemy,False,390,0,0,1,1
10369,942494,7779.1,ppo_cnn,1-3,23.5333,353.0,40,1.0,419,379,1,False,pit,False,292,0,0,1,4
10370,942622,7780.1,ppo_cnn,3-1,34.2,513.0,128,2.0,594,556,2,False,enemy,False,374,0,0,1,1
10371,942912,7782.4,ppo_cnn,4-1,155.2,2367.0,290,9.0,2405,2365,9,False,pit,False,341,11,2200,1,1
10372,943003,7783.0,ppo_cnn,1-1,40.0,605.0,91,2.0,666,626,2,False,enemy,False,382,2,400,1,1
10373,943055,7783.4,ppo_cnn,3-1,22.0,330.0,52,1.0,394,354,1,False,enemy,False,390,0,400,1,1
10374,943182,7784.4,ppo_cnn,2-1,49.9333,749.0,127,3.0,831,791,3,False,enemy,False,375,0,100,1,1
10375,943295,7785.3,ppo_cnn,4-1,82.4667,1247.0,113,4.0,1307,1267,4,False,pit,False,377,3,600,1,1
10376,943367,7785.9,ppo_cnn,1-3,45.5333,683.0,72,2.0,755,715,2,False,pit,False,286,0,0,1,4
10377,943398,7786.1,ppo_cnn,1-1,16.7333,251.0,31,1.0,315,275,1,False,enemy,False,394,0,0,1,1
10378,943438,7786.4,ppo_cnn,1-3,23.5333,352.0,40,1.0,419,379,1,False,pit,False,291,0,0,1,4
10379,943543,7787.3,ppo_cnn,2-1,36.6667,549.0,105,2.0,626,588,2,False,enemy,False,378,0,200,1,1
10380,943739,7788.8,ppo_cnn,1-1,89.2,1337.0,196,5.0,1433,1393,5,False,pit,False,360,0,200,1,1
10381,943871,7789.8,ppo_cnn,1-1,49.6667,744.0,132,3.0,828,788,3,False,enemy,False,373,0,100,1,1
10382,943972,7790.6,ppo_cnn,5-1,49.0667,736.0,101,3.0,808,768,3,False,pit,False,280,0,400,1,1
10383,944014,7790.9,ppo_cnn,5-1,25.8667,388.0,42,1.0,453,413,1,False,enemy,False,292,0,100,1,1
10384,944043,7791.2,ppo_cnn,1-3,16.6667,250.0,29,1.0,314,274,1,False,pit,False,294,0,0,1,4
10385,944361,7793.7,ppo_cnn,4-1,167.5333,2535.0,318,10.0,2607,2567,10,False,enemy,False,335,7,1400,1,1
10386,944578,7795.3,ppo_cnn,1-1,113.3333,1700.0,217,6.0,1796,1756,6,False,enemy,False,356,0,600,1,1
10387,944618,7795.6,ppo_cnn,3-1,19.7333,296.0,40,1.0,360,320,1,False,enemy,False,392,0,0,1,1
10388,944651,7795.9,ppo_cnn,3-1,20.3333,305.0,33,1.0,369,329,1,False,enemy,False,394,0,0,1,1
10389,944698,7796.2,ppo_cnn,2-1,17.2,258.0,47,1.0,322,282,1,False,enemy,False,391,0,0,1,1
10390,944757,7796.7,ppo_cnn,3-1,29.6667,445.0,59,1.0,510,470,1,False,enemy,False,388,0,400,1,1
10391,944792,7797.0,ppo_cnn,1-1,15.8667,237.0,35,1.0,296,256,1,False,enemy,False,392,1,200,1,1
10392,944834,7797.3,ppo_cnn,1-3,23.5333,352.0,42,1.0,419,379,1,False,pit,False,291,0,0,1,4
10393,944982,7798.5,ppo_cnn,2-1,55.3333,834.0,148,3.0,913,873,3,False,enemy,False,370,1,300,1,1
10394,945015,7798.8,ppo_cnn,1-3,15.0667,225.0,33,0.0,288,248,0,False,pit,False,293,0,0,1,4
10395,945073,7799.2,ppo_cnn,1-3,36.2,547.0,58,2.0,609,569,2,False,pit,False,288,1,200,1,4
10396,945123,7799.6,ppo_cnn,4-1,26.9333,404.0,50,1.0,471,431,1,False,enemy,False,390,0,0,1,1
10397,945383,7801.6,ppo_cnn,1-1,68.0667,1021.0,260,4.0,1126,1086,4,False,pit,False,348,0,200,1,1
10398,945505,7802.5,ppo_cnn,4-1,81.8,1234.0,122,4.0,1301,1261,4,False,pit,False,376,2,400,1,1
10399,945550,7802.8,ppo_cnn,2-1,17.2,258.0,45,1.0,322,282,1,False,enemy,False,391,0,0,1,1
10400,945717,7804.7,ppo_cnn,3-1,35.0,526.0,167,2.0,606,568,2,False,enemy,False,366,0,1000,1,1
10401,945792,7805.4,ppo_cnn,1-3,40.8667,612.0,75,2.0,683,643,2,False,enemy,False,284,0,100,1,4
10402,945834,7805.7,ppo_cnn,3-1,21.8,327.0,42,1.0,393,353,1,False,enemy,False,392,0,0,1,1
10403,945988,7806.9,ppo_cnn,1-1,69.4667,1041.0,154,4.0,1126,1086,4,False,pit,False,369,0,200,1,1
10404,946077,7807.6,ppo_cnn,4-1,30.8667,462.0,89,1.0,535,495,1,False,pit,False,382,0,0,1,1
10405,946102,7807.8,ppo_cnn,5-1,8.2,123.0,25,0.0,185,145,0,False,enemy,False,296,0,0,1,1
10406,946138,7808.1,ppo_cnn,2-1,18.6,278.0,36,1.0,341,301,1,False,enemy,False,392,0,0,1,1
10407,946205,7810.0,ppo_cnn,3-1,35.9333,539.0,67,2.0,607,567,2,False,enemy,False,387,0,100,1,1
10408,946376,7811.4,ppo_cnn,3-1,46.1333,693.0,171,2.0,780,740,2,False,pit,False,366,0,500,1,1
10409,946406,7811.6,ppo_cnn,1-3,16.6,249.0,30,1.0,313,273,1,False,pit,False,294,0,0,1,4
10410,946459,7812.0,ppo_cnn,2-1,16.1333,241.0,53,1.0,307,267,1,False,enemy,False,389,0,0,1,1
10411,946580,7813.0,ppo_cnn,3-1,49.1333,738.0,121,3.0,811,771,3,False,enemy,False,375,0,900,1,1
10412,946670,7813.7,ppo_cnn,1-1,40.9333,613.0,90,2.0,689,649,2,False,enemy,False,381,0,100,1,1
10413,946712,7814.0,ppo_cnn,2-1,17.4,261.0,42,1.0,324,284,1,False,enemy,False,392,0,0,1,1
10414,946768,7814.4,ppo_cnn,5-1,26.1333,392.0,56,1.0,454,414,1,False,enemy,False,289,0,700,1,1
10415,946959,7815.9,ppo_cnn,2-1,65.8667,993.0,191,3.0,1061,1023,3,False,enemy,False,362,2,1800,1,1
10416,947110,7817.1,ppo_cnn,1-1,89.8667,1348.0,151,5.0,1435,1395,5,False,pit,False,369,0,200,1,1
10417,947238,7818.1,ppo_cnn,4-1,80.2667,1212.0,128,4.0,1280,1240,4,False,pit,False,375,2,400,1,1
10418,947364,7819.1,ppo_cnn,2-1,56.0,843.0,126,3.0,913,873,3,False,enemy,False,374,1,800,1,1
10419,947425,7819.5,ppo_cnn,1-1,40.4,606.0,61,2.0,675,635,2,False,enemy,False,388,0,100,1,1
10420,947464,7819.8,ppo_cnn,5-1,26.2,393.0,39,1.0,456,416,1,False,enemy,False,292,0,300,1,1
10421,947534,7820.4,ppo_cnn,1-3,41.4,621.0,70,2.0,692,652,2,False,enemy,False,286,0,0,1,4
10422,947652,7821.3,ppo_cnn,1-1,40.3333,604.0,118,2.0,686,646,2,False,enemy,False,376,0,0,1,1
10423,947693,7821.6,ppo_cnn,1-1,15.2667,229.0,41,0.0,294,254,0,False,enemy,False,392,0,0,1,1
10424,947799,7822.4,ppo_cnn,3-1,46.6,700.0,106,2.0,775,735,2,False,pit,False,379,0,400,1,1
10425,947982,7823.8,ppo_cnn,4-1,117.9333,1774.0,183,7.0,1855,1815,7,False,enemy,False,362,2,400,1,1
10426,948022,7824.2,ppo_cnn,1-3,23.4667,351.0,40,1.0,418,378,1,False,pit,False,291,0,0,1,4
10427,948130,7825.0,ppo_cnn,5-1,48.9333,734.0,108,3.0,812,772,3,False,pit,False,278,0,100,1,1
10428,948197,7825.6,ppo_cnn,4-1,25.2,377.0,67,1.0,440,400,1,False,enemy,False,386,1,200,1,1
10429,948353,7826.8,ppo_cnn,2-1,55.4667,836.0,156,3.0,916,876,3,False,enemy,False,369,1,300,1,1
10430,948392,7827.1,ppo_cnn,3-1,23.8667,359.0,39,1.0,420,380,1,False,enemy,False,392,0,400,1,1
10431,948518,7828.1,ppo_cnn,3-1,47.4,710.0,126,2.0,779,739,2,False,pit,False,374,2,500,1,1
10432,948741,7829.8,ppo_cnn,1-1,87.0,1304.0,223,5.0,1401,1361,5,False,pit,False,355,0,400,1,1
10433,948783,7830.1,ppo_cnn,5-1,25.4,381.0,42,1.0,444,404,1,False,enemy,False,292,0,300,1,1
10434,948858,7830.7,ppo_cnn,2-1,37.4667,562.0,75,2.0,634,594,2,False,enemy,False,385,0,100,1,1
10435,948962,7831.6,ppo_cnn,5-1,49.0,734.0,104,2.0,807,767,2,False,pit,False,278,0,400,1,1
10436,949000,7831.9,ppo_cnn,2-1,18.4,276.0,38,1.0,339,299,1,False,enemy,False,392,0,0,1,1
10437,949112,7832.8,ppo_cnn,2-1,35.9333,538.0,112,2.0,617,577,2,False,enemy,False,377,0,100,1,1
10438,949183,7833.3,ppo_cnn,5-1,36.9333,554.0,71,2.0,623,583,2,False,enemy,False,286,0,200,1,1
10439,949232,7833.7,ppo_cnn,3-1,21.8667,328.0,49,1.0,394,354,1,False,enemy,False,391,0,0,1,1
10440,949361,7834.7,ppo_cnn,2-1,43.7333,656.0,129,2.0,736,696,2,False,enemy,False,375,0,200,1,1
10441,949396,7835.0,ppo_cnn,1-1,16.6,249.0,35,1.0,314,274,1,False,enemy,False,393,0,0,1,1
10442,949596,7836.5,ppo_cnn,1-1,89.3333,1339.0,200,5.0,1436,1396,5,False,pit,False,359,0,200,1,1
10443,949622,7836.7,ppo_cnn,5-1,14.1333,212.0,26,0.0,275,235,0,False,enemy,False,295,0,0,1,1
10444,949674,7837.1,ppo_cnn,4-1,26.0,389.0,52,1.0,458,418,1,False,enemy,False,389,0,0,1,1
10445,949723,7837.5,ppo_cnn,1-3,22.4667,337.0,49,1.0,404,364,1,False,pit,False,290,0,0,1,4
10446,949897,7838.9,ppo_cnn,3-1,55.1333,827.0,174,3.0,910,870,3,False,enemy,False,366,0,800,1,1
10447,949923,7839.1,ppo_cnn,5-1,14.0,209.0,26,0.0,273,233,0,False,enemy,False,294,0,0,1,1
10448,950009,7839.8,ppo_cnn,2-1,39.8,597.0,86,2.0,658,618,2,False,enemy,False,383,0,1300,1,1
10449,950095,7840.4,ppo_cnn,2-1,25.9333,389.0,86,1.0,463,423,1,False,enemy,False,383,0,0,1,1
10450,950139,7840.8,ppo_cnn,2-1,17.2667,258.0,44,1.0,322,282,1,False,enemy,False,391,0,0,1,1
10451,950275,7843.0,ppo_cnn,4-1,81.8,1228.0,136,4.0,1307,1267,4,False,pit,False,372,1,200,1,1
10452,950426,7844.2,ppo_cnn,4-1,81.0,1218.0,151,4.0,1300,1260,4,False,pit,False,369,1,200,1,1
10453,950478,7844.6,ppo_cnn,2-1,27.0667,406.0,52,1.0,473,433,1,False,enemy,False,390,0,0,1,1
10454,950519,7845.0,ppo_cnn,5-1,26.1333,392.0,41,1.0,455,415,1,False,enemy,False,292,0,300,1,1
10455,950666,7846.1,ppo_cnn,4-1,81.6,1228.0,147,4.0,1308,1268,4,False,pit,False,371,1,200,1,1
10456,950757,7846.8,ppo_cnn,4-1,21.8667,328.0,91,1.0,404,364,1,False,enemy,False,382,0,0,1,1
10457,950856,7847.6,ppo_cnn,5-1,49.0667,735.0,99,3.0,810,770,3,False,pit,False,279,0,300,1,1
10458,950900,7847.9,ppo_cnn,1-3,23.5333,353.0,44,1.0,420,380,1,False,pit,False,291,0,0,1,4
10459,950986,7848.6,ppo_cnn,3-1,33.8,506.0,86,2.0,568,528,2,False,enemy,False,382,1,700,1,1
10460,951013,7848.9,ppo_cnn,5-1,15.2,227.0,27,0.0,290,250,0,False,enemy,False,294,0,0,1,1
10461,951203,7850.3,ppo_cnn,1-1,89.0667,1336.0,190,5.0,1428,1388,5,False,pit,False,362,0,300,1,1
10462,951255,7850.7,ppo_cnn,2-1,16.1333,241.0,52,1.0,307,267,1,False,enemy,False,389,0,0,1,1
10463,951285,7851.0,ppo_cnn,5-1,16.8,252.0,30,1.0,315,275,1,False,enemy,False,294,0,100,1,1
10464,951304,7851.2,ppo_cnn,5-1,8.1333,121.0,19,0.0,183,143,0,False,enemy,False,295,0,0,1,1
10465,951348,7851.5,ppo_cnn,2-1,18.2,273.0,44,1.0,338,298,1,False,enemy,False,391,0,0,1,1
10466,951475,7852.5,ppo_cnn,3-1,46.8,702.0,127,2.0,780,740,2,False,pit,False,375,0,500,1,1
10467,951506,7852.7,ppo_cnn,1-3,16.6,249.0,31,1.0,313,273,1,False,pit,False,294,0,0,1,4
10468,951575,7853.2,ppo_cnn,1-3,37.3333,559.0,69,2.0,631,591,2,False,pit,False,286,0,0,1,4
10469,951724,7854.4,ppo_cnn,2-1,65.9333,990.0,149,3.0,1062,1022,3,False,enemy,False,369,2,600,1,1
10470,951822,7855.2,ppo_cnn,5-1,48.6667,730.0,98,3.0,805,769,3,False,pit,False,280,0,0,1,1
10471,951856,7855.5,ppo_cnn,2-1,18.4667,276.0,34,1.0,338,298,1,False,enemy,False,393,0,0,1,1
10472,952053,7857.1,ppo_cnn,2-1,42.7333,641.0,197,2.0,734,694,2,False,enemy,False,360,0,300,1,1
10473,952085,7857.3,ppo_cnn,1-3,14.6,218.0,32,0.0,282,242,0,False,pit,False,293,0,0,1,4
10474,952202,7858.3,ppo_cnn,5-1,62.2667,934.0,117,3.0,1011,971,3,False,enemy,False,276,0,500,1,1
10475,952287,7859.0,ppo_cnn,4-1,21.8,327.0,85,1.0,401,361,1,False,enemy,False,383,0,0,1,1
10476,952349,7859.5,ppo_cnn,2-1,24.4,365.0,62,1.0,435,395,1,False,enemy,False,387,0,0,1,1
10477,952397,7859.8,ppo_cnn,4-1,27.6,413.0,48,1.0,481,441,1,False,enemy,False,390,0,0,1,1
10478,952512,7860.7,ppo_cnn,4-1,81.8,1238.0,115,4.0,1305,1265,4,False,pit,False,377,2,400,1,1
10479,952725,7862.4,ppo_cnn,1-1,88.7333,1331.0,213,5.0,1431,1391,5,False,pit,False,357,0,100,1,1
10480,952754,7862.6,ppo_cnn,5-1,13.4,201.0,29,0.0,265,225,0,False,enemy,False,294,0,0,1,1
10481,952796,7862.9,ppo_cnn,3-1,19.4,290.0,42,1.0,357,317,1,False,enemy,False,391,0,0,1,1
10482,952973,7864.3,ppo_cnn,4-1,117.2,1766.0,177,7.0,1844,1804,7,False,enemy,False,364,2,400,1,1
10483,953080,7865.1,ppo_cnn,1-1,42.0,630.0,107,2.0,703,663,2,False,enemy,False,378,1,200,1,1
10484,953213,7866.1,ppo_cnn,1-1,54.7333,820.0,133,3.0,900,860,3,False,enemy,False,373,0,200,1,1
10485,953253,7866.4,ppo_cnn,1-3,23.8667,358.0,40,1.0,423,383,1,False,pit,False,293,0,0,1,4
10486,953391,7867.5,ppo_cnn,2-1,62.4667,941.0,138,3.0,1017,977,3,False,enemy,False,372,1,400,1,1
10487,953444,7868.0,ppo_cnn,4-1,31.4667,471.0,53,1.0,538,498,1,False,pit,False,389,0,0,1,1
10488,953486,7868.3,ppo_cnn,2-1,17.2,258.0,42,1.0,322,282,1,False,enemy,False,391,0,0,1,1
10489,953544,7868.8,ppo_cnn,2-1,24.7333,370.0,58,1.0,439,399,1,False,enemy,False,388,0,0,1,1
10490,953588,7869.1,ppo_cnn,1-3,24.0667,360.0,44,1.0,427,387,1,False,pit,False,291,0,0,1,4
10491,953690,7869.9,ppo_cnn,1-1,41.0667,616.0,102,2.0,691,651,2,False,enemy,False,380,0,100,1,1
10492,953842,7871.1,ppo_cnn,2-1,55.4667,832.0,152,3.0,915,875,3,False,enemy,False,370,0,500,1,1
10493,953959,7872.0,ppo_cnn,4-1,82.0667,1238.0,117,4.0,1306,1266,4,False,pit,False,376,2,400,1,1
10494,954106,7873.2,ppo_cnn,4-1,81.4,1226.0,147,4.0,1300,1260,4,False,pit,False,370,2,400,1,1
10495,954154,7873.5,ppo_cnn,2-1,27.0,405.0,48,1.0,472,432,1,False,enemy,False,391,0,0,1,1
10496,954204,7873.9,ppo_cnn,3-1,29.4667,442.0,50,1.0,510,470,1,False,enemy,False,390,0,0,1,1
10497,954236,7874.2,ppo_cnn,1-3,14.0667,210.0,32,0.0,273,233,0,False,pit,False,293,0,0,1,4
10498,954415,7876.8,ppo_cnn,2-1,64.7333,971.0,179,3.0,1051,1011,3,False,enemy,False,364,1,900,1,1
10499,954449,7877.1,ppo_cnn,4-1,18.6667,280.0,34,1.0,344,304,1,False,enemy,False,394,0,0,1,1
10500,954639,7878.5,ppo_cnn,1-1,89.6667,1345.0,190,5.0,1439,1399,5,False,pit,False,362,0,200,1,1
10501,954860,7880.2,ppo_cnn,1-1,68.6,1028.0,221,4.0,1126,1086,4,False,pit,False,355,0,300,1,1
10502,954902,7880.5,ppo_cnn,1-3,24.9333,373.0,42,1.0,440,400,1,False,pit,False,291,0,0,1,4
10503,955043,7881.6,ppo_cnn,2-1,36.8,552.0,141,2.0,626,586,2,False,enemy,False,371,0,1200,1,1
10504,955095,7882.1,ppo_cnn,4-1,26.8,401.0,52,1.0,470,430,1,False,enemy,False,389,0,0,1,1
10505,955124,7882.3,ppo_cnn,1-3,16.7333,251.0,29,1.0,315,275,1,False,pit,False,294,0,0,1,4
10506,955183,7882.7,ppo_cnn,1-3,35.5333,536.0,59,2.0,598,558,2,False,pit,False,288,1,200,1,4
10507,955242,7883.2,ppo_cnn,2-1,25.1333,376.0,59,1.0,445,405,1,False,enemy,False,388,0,0,1,1
10508,955379,7884.3,ppo_cnn,3-1,46.5333,698.0,137,2.0,777,737,2,False,pit,False,373,0,500,1,1
10509,955432,7884.7,ppo_cnn,4-1,28.5333,427.0,53,1.0,495,455,1,False,enemy,False,389,0,0,1,1
10510,955509,7885.3,ppo_cnn,1-1,42.2,636.0,77,2.0,701,661,2,False,enemy,False,384,1,200,1,1
10511,955634,7886.3,ppo_cnn,4-1,81.4667,1226.0,125,4.0,1302,1262,4,False,pit,False,375,1,200,1,1
10512,955893,7888.3,ppo_cnn,2-1,83.9333,1259.0,259,5.0,1357,1317,5,False,enemy,False,348,1,600,1,1
10513,955934,7888.7,ppo_cnn,1-3,24.7333,370.0,41,1.0,437,397,1,False,pit,False,291,0,0,1,4
10514,955974,7889.0,ppo_cnn,1-3,23.4667,351.0,40,1.0,418,378,1,False,pit,False,291,0,0,1,4
10515,956030,7889.5,ppo_cnn,3-1,29.5333,442.0,56,1.0,511,471,1,False,enemy,False,388,0,0,1,1
10516,956066,7889.7,ppo_cnn,1-1,16.0667,241.0,36,1.0,300,260,1,False,enemy,False,392,1,200,1,1
10517,956110,7890.1,ppo_cnn,1-3,23.4667,351.0,44,1.0,419,379,1,False,pit,False,290,0,0,1,4
10518,956189,7890.7,ppo_cnn,3-1,36.0,540.0,79,2.0,608,568,2,False,enemy,False,385,0,400,1,1
10519,956233,7891.0,ppo_cnn,3-1,24.0,360.0,44,1.0,422,382,1,False,enemy,False,392,0,400,1,1
10520,956266,7891.3,ppo_cnn,1-3,14.5333,217.0,33,0.0,280,240,0,False,pit,False,293,0,0,1,4
10521,956384,7892.2,ppo_cnn,2-1,35.4667,532.0,118,2.0,611,571,2,False,enemy,False,377,0,100,1,1
10522,956601,7893.9,ppo_cnn,3-1,45.0667,675.0,217,2.0,776,736,2,False,pit,False,356,0,100,1,1
10523,956767,7895.2,ppo_cnn,3-1,65.6,983.0,166,4.0,1073,1033,4,False,enemy,False,366,0,100,1,1
10524,956827,7895.7,ppo_cnn,1-3,37.4,565.0,60,2.0,628,588,2,False,pit,False,288,1,200,1,4
10525,956895,7896.2,ppo_cnn,2-1,25.5333,382.0,68,1.0,453,413,1,False,enemy,False,386,0,0,1,1
10526,956925,7896.5,ppo_cnn,1-3,14.9333,223.0,30,0.0,286,246,0,False,pit,False,293,0,0,1,4
10527,957080,7897.7,ppo_cnn,2-1,64.5333,967.0,155,3.0,1053,1013,3,False,enemy,False,368,0,300,1,1
10528,957227,7898.9,ppo_cnn,1-1,69.4,1041.0,147,4.0,1125,1085,4,False,pit,False,370,0,100,1,1
10529,957268,7899.2,ppo_cnn,3-1,18.9333,284.0,41,1.0,350,310,1,False,enemy,False,392,0,0,1,1
10530,957430,7900.4,ppo_cnn,2-1,62.2,935.0,162,3.0,1016,976,3,False,enemy,False,367,1,500,1,1
10531,957527,7901.2,ppo_cnn,5-1,49.2,738.0,97,3.0,811,771,3,False,pit,False,281,0,300,1,1
10532,957700,7902.5,ppo_cnn,1-1,69.2667,1038.0,173,4.0,1127,1087,4,False,pit,False,365,0,200,1,1
10533,957724,7902.7,ppo_cnn,5-1,14.1333,212.0,24,0.0,274,234,0,False,enemy,False,296,0,0,1,1
10534,957933,7904.3,ppo_cnn,1-1,70.8667,1063.0,209,4.0,1154,1114,4,False,pit,False,358,1,400,1,1
10535,958050,7905.3,ppo_cnn,3-1,35.0,524.0,117,2.0,594,554,2,False,enemy,False,376,0,900,1,1
10536,958113,7905.8,ppo_cnn,5-1,42.2667,633.0,63,2.0,702,662,2,False,enemy,False,287,0,200,1,1
10537,958162,7906.2,ppo_cnn,1-3,22.5333,337.0,49,1.0,405,365,1,False,pit,False,289,0,0,1,4
10538,958226,7906.7,ppo_cnn,5-1,36.6,549.0,64,2.0,619,579,2,False,enemy,False,287,0,0,1,1
10539,958343,7907.6,ppo_cnn,4-1,82.6667,1253.0,117,4.0,1306,1266,4,False,pit,False,377,4,800,1,1
10540,958563,7910.5,ppo_cnn,4-1,126.8667,1928.0,220,7.0,1987,1947,7,False,enemy,False,357,6,1200,1,1
10541,958607,7910.9,ppo_cnn,2-1,17.0,254.0,44,1.0,319,279,1,False,enemy,False,390,0,0,1,1
10542,958673,7911.4,ppo_cnn,1-3,38.8667,583.0,66,2.0,654,614,2,False,enemy,False,286,0,0,1,4
10543,958714,7911.8,ppo_cnn,5-1,25.7333,385.0,41,1.0,447,407,1,False,enemy,False,291,0,400,1,1
10544,958892,7913.1,ppo_cnn,1-1,68.9333,1034.0,178,4.0,1125,1085,4,False,pit,False,364,0,100,1,1
10545,958985,7913.9,ppo_cnn,2-1,37.0667,557.0,93,2.0,610,570,2,False,enemy,False,381,0,2300,1,1
10546,959027,7914.2,ppo_cnn,3-1,19.6667,294.0,42,1.0,360,320,1,False,enemy,False,391,0,0,1,1
10547,959134,7915.0,ppo_cnn,3-1,35.4,531.0,107,2.0,608,568,2,False,enemy,False,379,0,0,1,1
10548,959163,7915.2,ppo_cnn,1-3,16.5333,248.0,29,1.0,311,271,1,False,pit,False,295,0,0,1,4
10549,959268,7916.1,ppo_cnn,2-1,35.8667,538.0,105,2.0,615,575,2,False,enemy,False,379,0,100,1,1
10550,959489,7917.8,ppo_cnn,5-1,101.2,1517.0,221,6.0,1617,1577,6,False,enemy,False,255,0,200,1,1
10551,959620,7918.8,ppo_cnn,4-1,81.6,1228.0,131,4.0,1305,1265,4,False,pit,False,374,1,200,1,1
10552,959716,7919.6,ppo_cnn,5-1,48.9333,733.0,96,2.0,804,764,2,False,pit,False,280,0,400,1,1
10553,959760,7919.9,ppo_cnn,5-1,25.4,381.0,44,1.0,445,405,1,False,enemy,False,292,0,100,1,1
10554,959796,7920.2,ppo_cnn,2-1,18.4,276.0,36,1.0,338,298,1,False,enemy,False,393,0,0,1,1
10555,959839,7920.5,ppo_cnn,2-1,17.2667,259.0,43,1.0,322,282,1,False,enemy,False,392,0,0,1,1
10556,959892,7921.0,ppo_cnn,4-1,26.2667,393.0,53,1.0,462,422,1,False,enemy,False,389,0,0,1,1
10557,959912,7921.1,ppo_cnn,5-1,8.8,132.0,20,0.0,193,153,0,False,enemy,False,296,0,0,1,1
10558,960054,7922.2,ppo_cnn,4-1,81.6667,1233.0,142,4.0,1305,1265,4,False,pit,False,372,2,400,1,1
10559,960118,7922.7,ppo_cnn,3-1,29.6,445.0,64,1.0,510,470,1,False,enemy,False,387,0,400,1,1
10560,960329,7924.3,ppo_cnn,4-1,125.9333,1907.0,211,7.0,1957,1917,7,False,enemy,False,358,7,1400,1,1
10561,960389,7924.8,ppo_cnn,4-1,31.2,467.0,60,1.0,535,495,1,False,pit,False,388,0,0,1,1
10562,960461,7925.3,ppo_cnn,3-1,35.4667,536.0,72,2.0,594,554,2,False,enemy,False,386,1,600,1,1
10563,960501,7925.7,ppo_cnn,1-3,24.0667,360.0,40,1.0,427,387,1,False,pit,False,291,0,0,1,4
10564,960547,7926.0,ppo_cnn,3-1,21.6667,324.0,46,1.0,392,352,1,False,enemy,False,390,0,0,1,1
10565,960585,7926.3,ppo_cnn,1-3,14.5333,218.0,38,0.0,281,241,0,False,pit,False,293,0,0,1,4
10566,960774,7927.8,ppo_cnn,4-1,117.8667,1786.0,189,7.0,1844,1804,7,False,enemy,False,362,5,1000,1,1
10567,960874,7928.6,ppo_cnn,2-1,37.0,554.0,100,2.0,630,590,2,False,enemy,False,379,0,300,1,1
10568,960937,7929.1,ppo_cnn,5-1,42.1333,632.0,63,2.0,702,662,2,False,enemy,False,288,0,0,1,1
10569,960969,7929.3,ppo_cnn,1-3,14.8667,223.0,32,0.0,286,246,0,False,pit,False,294,0,0,1,4
10570,960988,7929.5,ppo_cnn,5-1,9.0667,136.0,19,0.0,198,158,0,False,enemy,False,296,0,0,1,1
10571,961138,7930.7,ppo_cnn,3-1,44.0667,661.0,150,2.0,748,708,2,False,pit,False,370,0,0,1,1
10572,961218,7931.3,ppo_cnn,1-1,40.5333,607.0,80,2.0,680,640,2,False,enemy,False,383,0,100,1,1
10573,961258,7931.6,ppo_cnn,1-3,14.2667,213.0,40,0.0,276,236,0,False,pit,False,292,0,0,1,4
10574,961426,7932.9,ppo_cnn,1-1,69.2,1038.0,168,4.0,1127,1087,4,False,pit,False,366,0,100,1,1
