2026-05-23_09-25-33: Training starting...
2026-05-23_09-25-33Episode 0: New best reward -6.30, model saved.
2026-05-23_09-25-34Episode 15: New best reward -5.10, model saved.
2026-05-23_09-25-34Episode 24: New best reward -3.30, model saved.
2026-05-23_09-25-41Episode 201: New best reward -0.90, model saved.
2026-05-23_09-25-43Episode 245: New best reward -0.30, model saved.
2026-05-23_09-25-54Episode 562: New best reward 0.30, model saved.
2026-05-23_09-26-21Episode 1375: New best reward 2.10, model saved.
2026-05-23_09-27-29Episode 3359: New best reward 2.70, model saved.
2026-05-23_09-27-41Episode 3705: New best reward 3.90, model saved.
2026-05-23_09-30-11Episode 7962: New best reward 4.80, model saved.
2026-05-23_09-33-43Episode 13374: New best reward 5.00, model saved.
2026-05-23_09-34-28Episode 14541: New best reward 6.00, model saved.
2026-05-23_09-35-08Episode 15567: New best reward 6.50, model saved.
2026-05-23_09-35-48Episode 16580: New best reward 8.40, model saved.
2026-05-23_09-40-06Episode 22775: New best reward 8.80, model saved.
2026-05-23_09-43-53Episode 27907: New best reward 11.10, model saved.
